1,20
0.062633,0.997748
0.063686,0.997735
0.063686,0.997735
0.065483,0.997261
0.085021,0.994708
0.085021,0.994708
0.086148,0.994452
0.086687,0.994417
0.094749,0.993627
0.094749,0.993627
0.094749,0.993637
2.38955,0.54565
2.39782,0.545659
2.41458,0.543569
2.43467,0.541662
2.68656,0.509267
2.74843,0.503237
2.75405,0.50244
2.76816,0.5009
2.76816,0.501005
2.77544,0.500126
3.87481,0.399764
3.87564,0.399592
4.39185,0.367405
4.39712,0.367034
4.76666,0.347479
4.76689,0.347359
4.80306,0.345843
4.80306,0.345865
5.38956,0.320008
5.40073,0.319498
6.98177,0.270193
7.0629,0.268294
7.11552,0.26704
7.14407,0.266226
7.65384,0.255226
7.66828,0.25467
7.86681,0.251038
7.94343,0.249654
7.94763,0.24953
7.97836,0.249067
7.98775,0.248865
7.98775,0.248864
8.46171,0.240596
8.7218,0.236436
9.41771,0.226373
9.48128,0.225538
9.48394,0.225479
9.48483,0.225457
9.91289,0.220004
10.5663,0.212818
11.4926,0.203804
11.655,0.202461
11.719,0.20191
11.7856,0.201347
12.1513,0.198304
12.1753,0.198147
12.3468,0.196637
12.8458,0.192946
13.0492,0.19143
13.1175,0.190982
13.1175,0.190982
13.1175,0.190984
13.1591,0.190717
13.186,0.190545
13.186,0.190545
13.186,0.190543
14.0939,0.184478
14.142,0.18417
14.1539,0.184086
14.2668,0.183361
14.4023,0.18256
15.3866,0.177072
15.7698,0.175127
16.0748,0.173468
16.3376,0.172211
16.3437,0.172179
16.423,0.171816
16.435,0.171758
17.3163,0.16773
17.3974,0.167394
18.0679,0.164609
18.308,0.163669
18.308,0.16367
18.308,0.163669
18.308,0.16367
18.3603,0.163477
18.3953,0.163346
18.4122,0.163282
18.7484,0.161985
18.7782,0.16188
18.7941,0.16183
18.9626,0.161221
19.1004,0.160709
19.1246,0.160606
19.8013,0.158149
20.7169,0.155112
20.9443,0.154383
20.9549,0.154364
21.0289,0.154123
21.0541,0.154049
21.5736,0.152445
22.6028,0.149477
22.8572,0.148752
23.2712,0.147688
23.3926,0.147369
23.4179,0.147311
23.4398,0.147258
23.4847,0.14716
23.4847,0.14716
23.4847,0.147165
23.5436,0.147032
23.6033,0.146877
23.6187,0.146835
23.6329,0.146791
23.7234,0.146532
23.8015,0.14636
25.0039,0.143341
25.5361,0.142009
25.6968,0.14168
25.7842,0.141477
25.839,0.141359
26.1303,0.140707
27.0342,0.138694
27.2833,0.138093
27.7034,0.137235
28.0722,0.136528
28.1066,0.136458
28.1477,0.136372
28.3547,0.13596
28.3981,0.135869
28.5208,0.135616
28.5255,0.135606
28.5374,0.135583
28.6473,0.135395
28.6853,0.135331
28.7957,0.135123
29.4143,0.13396
29.5387,0.133714
30.275,0.132316
30.4612,0.132007
30.5508,0.131864
31.045,0.131002
31.4035,0.130333
31.7773,0.129694
31.9224,0.129458
32.4093,0.128636
32.9358,0.127792
32.9623,0.12775
32.9926,0.1277
33.2596,0.127289
33.3216,0.127186
33.3216,0.127186
33.3216,0.127182
33.4073,0.127066
33.5594,0.126836
33.5905,0.126791
33.6773,0.126656
33.8761,0.126377
34.3072,0.125697
34.7155,0.125099
35.2559,0.124255
35.3264,0.124162
35.5103,0.123914
35.7796,0.123515
35.9332,0.123295
36.7517,0.122044
36.7952,0.122
37.3451,0.121201
37.7528,0.120626
37.7768,0.120587
38.1275,0.120102
38.1543,0.12007
38.1725,0.120049
38.1923,0.12002
38.2751,0.119907
38.4523,0.119659
38.4897,0.119603
38.5516,0.119519
38.5703,0.119492
39.2079,0.118627
39.9163,0.117711
40.0755,0.117508
40.1304,0.117442
40.6042,0.116802
40.7776,0.116592
40.8171,0.116537
41.3104,0.115927
41.409,0.115797
42.1899,0.114839
42.5692,0.114415
42.6227,0.114368
42.7431,0.114229
42.965,0.113976
42.9842,0.113956
43.0045,0.113937
43.101,0.113821
43.2966,0.113561
43.3412,0.113519
43.3675,0.113497
43.7324,0.113106
44.4455,0.112293
44.8818,0.111776
44.9177,0.11175
44.9449,0.111723
45.4209,0.111188
45.6003,0.110989
45.6201,0.110968
46.1461,0.110386
46.2296,0.110289
47.2316,0.109282
47.3874,0.109128
47.4608,0.109043
47.5571,0.108933
47.5579,0.108932
47.801,0.108686
47.801,0.108686
47.801,0.108686
47.8526,0.108629
47.9223,0.108543
48.1884,0.10828
48.2476,0.108219
48.9694,0.107501
49.0613,0.107415
49.6783,0.106792
49.7748,0.10672
50.2695,0.106245
50.4092,0.106111
50.429,0.106096
50.5328,0.105972
50.8843,0.105651
51.5756,0.10502
51.6966,0.104916
52.0621,0.104598
52.1932,0.104487
52.2152,0.104472
52.3196,0.104393
52.6367,0.104123
52.6665,0.104101
52.7431,0.104039
52.7431,0.104039
52.7431,0.104039
53.0278,0.103801
53.3603,0.103497
53.6671,0.103237
54.3898,0.102632
54.5167,0.102493
54.5711,0.102451
54.6154,0.102422
55.109,0.102021
55.2181,0.101931
55.5871,0.101584
55.7494,0.101444
56.1985,0.101082
56.8657,0.100526
57.0292,0.100379
57.0454,0.100364
57.1808,0.100263
57.2349,0.100227
57.3845,0.10011
57.4722,0.100056
57.5271,0.100017
57.5478,0.0999988
57.8613,0.0997606
58.4986,0.0992623
58.5505,0.0992136
58.5828,0.099187
59.2532,0.098686
59.4583,0.0985268
59.5976,0.0984028
59.9426,0.098135
60.0253,0.0980765
60.272,0.0978922
60.7033,0.0975948
61.4139,0.0970829
61.6623,0.0969063
61.7239,0.0968687
61.8545,0.0967714
61.8679,0.0967584
62.0358,0.0966354
62.1278,0.0965597
62.2945,0.0964379
62.3422,0.0964038
62.571,0.0962334
62.6244,0.0962085
63.3078,0.0956992
63.5855,0.095498
63.738,0.0954112
64.0727,0.0951601
64.5147,0.0948512
64.7007,0.0947261
65.0089,0.0944819
66.1295,0.0936604
66.2842,0.0935498
66.3887,0.093473
66.5531,0.0933457
66.7313,0.0932159
66.8269,0.0931526
68.2663,0.0921942
