Loss,Accuracy
2.25689,0.119516
2.26701,0.119361
2.27709,0.119209
2.28719,0.119058
2.29728,0.118909
2.30731,0.118762
2.31736,0.118614
2.32742,0.118469
2.33741,0.118322
2.34745,0.118178
2.35751,0.118035
2.36756,0.117895
2.37763,0.117756
2.38774,0.117617
2.39774,0.117476
2.40778,0.117339
2.41778,0.117201
2.42783,0.117066
2.43784,0.116932
2.44796,0.1168
2.45804,0.116668
2.46805,0.116537
2.47804,0.116406
2.48807,0.116277
2.49807,0.116149
2.50803,0.116024
2.518,0.115899
2.52799,0.115777
2.53796,0.115657
2.54798,0.115535
2.55804,0.115413
2.56812,0.115291
2.5782,0.115171
2.58818,0.115053
2.59823,0.114938
2.60827,0.114824
2.61825,0.114712
2.62827,0.114597
2.63822,0.114484
2.64821,0.11437
2.65821,0.114261
2.66826,0.11415
2.67824,0.114041
2.68821,0.113935
2.69831,0.113832
2.70828,0.113723
2.71824,0.113617
2.72822,0.113506
2.73816,0.113401
2.74825,0.113296
2.75826,0.113193
2.76833,0.113092
2.77829,0.112993
2.78824,0.112892
2.79813,0.112791
2.80844,0.11269
2.81846,0.112588
2.82853,0.112487
2.83857,0.112389
2.8485,0.112291
2.85853,0.112198
2.86849,0.112105
2.8784,0.112008
2.88831,0.111908
2.89813,0.111812
2.908,0.111714
2.91792,0.111618
2.92788,0.111525
2.93781,0.111436
2.94779,0.111351
2.95778,0.11126
2.9678,0.111163
2.9777,0.111073
2.98764,0.110979
2.99758,0.110887
3.00834,0.110796
3.01832,0.110708
3.02827,0.110625
3.03815,0.110547
3.04822,0.110455
3.05824,0.110367
3.06823,0.110276
3.0782,0.110188
3.08819,0.1101
3.09813,0.110016
3.10804,0.109936
3.11794,0.109859
3.12786,0.109776
3.13773,0.10969
3.14775,0.109602
3.15768,0.109515
3.16762,0.109429
3.17758,0.109346
3.18757,0.109269
3.19745,0.109196
3.20743,0.109122
3.21734,0.10904
3.22729,0.108957
3.23725,0.10887
3.24721,0.108788
3.25727,0.108705
3.26723,0.108626
3.27711,0.108554
3.28708,0.108485
3.297,0.108413
3.30692,0.108334
3.31682,0.108256
3.32675,0.108173
3.33668,0.108093
3.3466,0.108015
3.35653,0.10794
3.36649,0.107875
3.3764,0.107813
3.38636,0.107738
3.39622,0.107669
3.40613,0.10759
3.41601,0.107511
3.42598,0.107437
3.43586,0.107364
3.44572,0.107292
3.45565,0.107228
3.46556,0.107174
3.47545,0.107105
3.48534,0.107032
3.49522,0.106957
3.50518,0.106886
3.51504,0.106813
3.5249,0.106746
3.53479,0.106677
3.54472,0.106612
3.55463,0.106558
3.56453,0.106505
3.57449,0.106435
3.58437,0.106362
3.59421,0.10629
3.60409,0.106222
3.61397,0.106154
3.62394,0.106089
3.63379,0.106023
3.64369,0.105966
3.65358,0.105923
3.6635,0.105859
3.67338,0.105794
3.68337,0.105725
3.69325,0.105659
3.7032,0.105592
3.71303,0.105528
3.7229,0.105467
3.73275,0.105408
3.74259,0.105359
3.75249,0.105312
3.76238,0.105248
3.77225,0.105185
3.78209,0.105115
3.79198,0.105048
3.80186,0.104985
3.8117,0.104923
3.82159,0.104865
3.83142,0.104819
3.84139,0.104776
3.85133,0.104727
3.86127,0.104659
3.87125,0.104596
3.8811,0.104531
3.8909,0.104471
3.90084,0.10441
3.91064,0.104354
3.92051,0.104302
3.93033,0.104263
3.94022,0.104213
3.95008,0.104157
3.96005,0.104089
3.96998,0.104024
3.97989,0.103964
3.98975,0.103905
3.99961,0.103851
4.00941,0.103805
4.01925,0.103767
4.0291,0.10373
4.039,0.103668
4.04881,0.103608
4.05873,0.103545
4.06863,0.103486
4.07853,0.10343
4.08839,0.103375
4.09831,0.103324
4.10811,0.103289
4.11803,0.103249
4.12795,0.103205
4.13776,0.103146
4.14756,0.103088
4.15744,0.103024
4.16731,0.102966
4.17727,0.102911
4.18712,0.102858
4.197,0.102811
4.2068,0.102786
4.21665,0.102758
4.22655,0.10271
4.23649,0.102651
4.24639,0.10259
4.25635,0.102531
4.26621,0.102483
4.27605,0.102433
4.28588,0.102394
4.29576,0.102356
4.30564,0.102324
4.31553,0.10227
4.32534,0.102217
4.33516,0.102156
4.34496,0.102103
4.35482,0.10205
4.36466,0.102
4.37462,0.101954
4.38448,0.101924
4.39433,0.101905
4.40416,0.101875
4.4142,0.101823
4.42415,0.101776
4.43422,0.101715
4.44451,0.101661
4.45438,0.101609
4.46422,0.101563
4.47404,0.101519
4.48384,0.10149
4.49366,0.101473
4.50355,0.10144
4.51339,0.101396
4.52318,0.101335
4.53299,0.101278
4.54282,0.101225
4.5527,0.101177
4.56247,0.101129
4.57259,0.101088
4.58679,0.101062
4.6012,0.101056
4.61638,0.10102
4.63062,0.10099
4.64365,0.100933
4.65586,0.100884
4.66738,0.100823
4.67855,0.100781
4.68988,0.100735
4.69975,0.100696
4.70958,0.100665
4.7213,0.100656
4.73431,0.100628
4.74732,0.100588
4.76232,0.100533
4.77764,0.100479
4.79174,0.100423
4.80536,0.100376
4.81814,0.100332
4.8303,0.100291
4.84184,0.100265
4.85288,0.100267
4.86348,0.100245
4.87373,0.100206
4.88382,0.100168
4.89383,0.100118
4.90376,0.100061
4.9137,0.100018
4.92355,0.0999731
4.93357,0.0999348
4.94348,0.0998984
4.95343,0.0998856
4.96342,0.0998783
4.97331,0.0998321
4.9832,0.0997951
4.9931,0.0997415
5.00347,0.0996897
5.01375,0.0996426
5.02359,0.0995986
5.0335,0.0995595
5.04339,0.0995283
5.0534,0.0995131
5.06333,0.099522
5.07336,0.0994938
5.08331,0.0994643
5.09323,0.0994049
5.10313,0.0993527
5.11298,0.0993052
5.12279,0.0992626
5.13275,0.0992261
5.14255,0.0991867
5.1524,0.0991557
5.16234,0.0991379
5.17255,0.0991442
5.18268,0.0991225
5.1927,0.0990702
5.20268,0.0990263
5.21262,0.0989741
5.22248,0.0989241
5.23236,0.098883
5.24225,0.0988412
5.25213,0.0988046
5.26203,0.0987726
5.27195,0.0987745
5.28181,0.0987947
5.29181,0.0987581
5.30165,0.0987319
5.31154,0.0986727
5.32142,0.0986274
5.33132,0.0985816
5.34127,0.0985385
5.35118,0.0985018
5.36108,0.0984702
5.37101,0.0984566
5.38096,0.0984661
5.39092,0.0984294
5.40079,0.0984174
5.41071,0.0983552
5.42052,0.0983096
5.43042,0.0982611
5.4403,0.0982172
5.45017,0.0981784
5.46002,0.0981439
5.46995,0.0981205
5.47983,0.0981185
5.48971,0.0981452
5.49961,0.0981323
5.5095,0.0980774
5.51933,0.0980385
5.52923,0.0979884
5.53915,0.0979423
5.54909,0.0978989
5.55893,0.0978646
5.56879,0.0978391
5.57866,0.0978298
5.58853,0.0978357
5.59836,0.0978307
5.60833,0.0977907
5.61816,0.0977631
5.6281,0.0977041
5.63795,0.0976516
5.64785,0.0976069
5.65767,0.0975693
5.66756,0.0975357
5.67741,0.0975062
5.6873,0.0974952
5.69729,0.0975194
5.70724,0.0975383
5.71715,0.0975156
5.7272,0.0974623
5.7371,0.0974183
5.74704,0.0973622
5.75694,0.097323
5.76686,0.0972881
5.77667,0.0972609
5.78655,0.0972343
5.79636,0.0972357
5.8063,0.0972396
5.81618,0.0972449
5.82611,0.0971987
5.83595,0.0971618
5.84578,0.0971098
5.85564,0.0970665
5.8655,0.0970206
5.87529,0.0969853
5.88512,0.0969537
5.89492,0.096929
5.90481,0.0969227
5.91474,0.096955
5.92464,0.0969742
5.93458,0.0969528
5.94449,0.096898
5.95497,0.0968547
5.96931,0.0968055
5.98343,0.0967693
5.99752,0.0967329
6.00913,0.0967022
6.02021,0.0966672
6.03094,0.096642
6.04108,0.0966243
6.05123,0.0966565
6.06147,0.0966825
6.0717,0.0966658
6.08186,0.0966122
6.09189,0.0965785
6.102,0.096522
6.11199,0.0964893
6.12197,0.0964506
6.13196,0.0964188
6.14196,0.096382
6.15206,0.0963514
6.16218,0.0963226
6.1722,0.0963031
6.18238,0.096318
6.19242,0.0963974
6.2026,0.0963603
6.2127,0.0963515
6.22497,0.0962824
6.23867,0.0962542
6.25235,0.0962042
6.26602,0.0961793
6.27979,0.0961417
6.29357,0.0961194
6.30726,0.0960891
6.32104,0.0960725
6.33492,0.0960589
6.34858,0.0961063
6.36239,0.096085
6.37648,0.0960829
6.39364,0.0960086
6.40989,0.0959784
6.42529,0.0959235
6.43987,0.0958817
6.4535,0.0958489
6.46653,0.0958192
6.47874,0.0957943
6.49045,0.0957832
6.50173,0.0958092
6.51264,0.0958805
6.52327,0.0958474
6.53343,0.0958382
6.54328,0.0957662
6.55307,0.0957515
6.56295,0.0956933
6.57284,0.0956616
6.58271,0.0956216
6.59246,0.095593
6.60229,0.0955658
6.61205,0.0955466
6.6218,0.095555
6.63169,0.0956165
6.64149,0.0955928
6.65134,0.0956031
6.66119,0.0955237
6.67105,0.0954998
6.68086,0.0954466
6.69078,0.0954132
6.70058,0.095375
6.7104,0.0953428
6.72013,0.0953127
6.72991,0.0952884
6.73973,0.0952788
6.74956,0.0953193
6.75944,0.0953741
6.76927,0.0953881
6.77912,0.0953167
6.78918,0.0953122
6.79913,0.0952437
6.80913,0.0952232
6.81955,0.0951734
6.82949,0.0951511
6.83934,0.0951195
6.84907,0.0950994
6.85884,0.0950713
6.86867,0.095055
6.87848,0.0950527
6.88834,0.0951267
6.8982,0.0951048
6.90801,0.095107
6.91778,0.0950314
6.92756,0.0950148
6.93744,0.0949534
6.94721,0.0949102
6.95695,0.0948721
6.9668,0.094843
6.97653,0.0948193
6.98635,0.0948029
6.99621,0.0948099
7.00601,0.0948735
7.01581,0.0948988
7.02566,0.0949178
7.03553,0.0948457
7.04533,0.0948326
7.05511,0.0947615
7.06493,0.094745
7.07474,0.0946926
7.0845,0.0946619
7.09431,0.0946328
7.10411,0.0946101
7.1139,0.094595
7.12369,0.0946049
7.13351,0.0946637
7.1433,0.0947119
7.15314,0.094638
7.16298,0.094639
7.17283,0.0945684
7.18275,0.0945479
7.19252,0.0944951
7.20229,0.0944583
7.21204,0.0944242
7.22182,0.094394
7.23158,0.09437
7.24138,0.0943584
7.25113,0.094379
7.26097,0.0944863
7.27085,0.0944668
7.28067,0.0944833
7.29061,0.0943984
7.3004,0.0943895
7.31016,0.0943247
7.31988,0.0943051
7.32967,0.0942575
7.33953,0.0942301
7.34924,0.0942065
7.35901,0.0941886
7.36887,0.0941857
7.37873,0.0942491
7.38857,0.0942593
7.39834,0.0942914
7.40822,0.0942181
7.41797,0.0942017
7.42777,0.0941281
7.43757,0.0940838
7.44727,0.094048
7.45698,0.0940174
7.46684,0.0939909
7.47662,0.0939697
7.48651,0.0939614
7.49628,0.093993
7.50613,0.0940727
7.51589,0.0941252
7.52576,0.0940629
7.53556,0.0940544
7.54538,0.0939732
7.55512,0.0939591
7.56491,0.0939098
7.57471,0.0938877
7.58449,0.0938554
7.59453,0.093838
7.60446,0.0938197
7.61436,0.0938263
7.62417,0.0938638
7.634,0.0939129
7.64386,0.0938676
7.65373,0.0938649
7.66357,0.0937809
7.67335,0.0937346
7.68313,0.0936885
7.69295,0.0936587
7.7027,0.0936356
7.71241,0.0936196
7.72216,0.0936178
7.73196,0.093656
7.74175,0.0937455
7.75153,0.0937711
7.76142,0.093708
7.77128,0.0936834
7.7811,0.0936182
7.79092,0.0935936
7.8007,0.0935611
7.81046,0.0935383
7.82022,0.09351
7.83,0.0934828
7.83978,0.0934521
7.84946,0.0934297
7.85922,0.0934098
7.869,0.0934066
7.8788,0.0934611
7.88864,0.0935797
7.89842,0.093542
7.90824,0.0935387
7.918,0.0934673
7.92779,0.0934577
7.93758,0.0933921
7.94734,0.0933625
7.95706,0.0933325
7.96696,0.0933049
7.97674,0.0932777
7.98654,0.0932527
7.99626,0.0932277
8.00604,0.0932046
8.01578,0.0931849
8.02553,0.0931739
8.03538,0.0932286
8.04517,0.0933799
8.05501,0.0933512
8.0649,0.0933386
8.07485,0.0932715
8.08471,0.0932671
8.0946,0.0932054
8.10449,0.0931878
8.11423,0.0931383
8.12395,0.0931168
8.13374,0.0930941
8.14357,0.0930784
8.15334,0.0930607
8.16312,0.0930675
8.17292,0.0931254
8.18281,0.0931888
8.19269,0.0931412
8.20297,0.0931313
8.21325,0.0930447
8.22298,0.0929966
8.23274,0.092947
8.24244,0.0929164
8.25215,0.0928919
8.26201,0.0928719
8.27179,0.0928628
8.2816,0.0928795
8.29144,0.0929441
8.3012,0.0930538
8.31099,0.0930336
8.32077,0.0930071
8.33064,0.0929385
8.34051,0.0929226
8.35027,0.092855
8.35999,0.0928277
8.36984,0.0927958
8.37967,0.092771
8.38945,0.0927374
8.39915,0.0927233
8.40887,0.0927153
8.41858,0.0927699
8.42837,0.0928642
8.43824,0.0928983
8.44811,0.0928604
8.45791,0.0928247
8.46773,0.0927539
8.47748,0.0927288
8.48723,0.09268
8.49702,0.0926532
8.50676,0.0926103
8.51645,0.0925826
8.52619,0.0925569
8.53604,0.0925406
8.54577,0.0925386
8.55552,0.0925937
8.56534,0.0926994
8.57511,0.0927525
8.58493,0.0927143
8.5947,0.0926754
8.60453,0.0926178
8.61432,0.0925998
8.6241,0.0925457
8.63388,0.0925232
8.64357,0.0924872
8.65327,0.0924674
8.66293,0.09243
8.67266,0.0924214
8.68237,0.0924051
8.69225,0.0924383
8.70202,0.0925286
8.71177,0.0925891
8.72154,0.0925481
8.73139,0.0925247
8.74122,0.092472
8.75094,0.0924355
8.76072,0.0923812
8.77046,0.0923456
8.78019,0.0923024
8.78987,0.0922755
8.79952,0.0922538
8.80925,0.092238
8.81894,0.0922439
8.82868,0.0923246
8.83847,0.0924536
8.84829,0.0924529
8.85813,0.0924181
8.86796,0.0923803
8.87778,0.0923292
8.88755,0.0922889
8.89722,0.0922404
8.90697,0.0922197
8.91666,0.0921881
8.92639,0.0921711
8.93609,0.0921443
8.94577,0.0921386
8.95547,0.0921267
8.96527,0.0921976
8.97503,0.0923017
8.98479,0.0922929
8.99459,0.0922629
9.00445,0.0922179
9.01422,0.0921644
9.0239,0.0921223
9.03363,0.0920725
9.04335,0.0920417
9.05307,0.0920063
9.06286,0.0919849
9.0726,0.0919716
9.08229,0.0919774
9.09201,0.0920294
9.10177,0.0921744
9.11162,0.0922106
9.12135,0.0921594
9.13115,0.0921195
9.14094,0.0920822
9.15068,0.0920225
9.16035,0.0919882
9.17009,0.0919521
9.17984,0.0919372
9.1897,0.0919087
9.19937,0.091898
9.20915,0.0918808
9.21921,0.0918931
9.22903,0.0919632
9.23923,0.0920703
9.24952,0.0920557
9.2593,0.0920047
9.26904,0.091948
9.27874,0.0919022
9.28851,0.0918514
9.29809,0.0918114
9.30773,0.0917716
9.3173,0.09175
9.3269,0.0917354
9.33654,0.0917354
9.34617,0.0917564
9.35584,0.0918598
9.36552,0.0919639
9.37526,0.091936
9.38507,0.09193
9.39477,0.0918643
9.40443,0.0918103
9.41407,0.0917702
9.42367,0.0917363
9.43344,0.0917151
9.44316,0.0916843
9.45286,0.0916614
9.46261,0.0916352
9.47238,0.091614
9.48207,0.0915963
9.49182,0.0915877
9.50149,0.0916265
9.51123,0.0917852
9.52099,0.0918716
9.53074,0.0917861
9.5405,0.09179
9.55023,0.09172
9.55992,0.0916661
9.56971,0.091639
9.57942,0.0916079
9.58915,0.0916102
9.59884,0.0915985
9.60861,0.0916323
9.61835,0.0916823
9.62806,0.0916725
9.63793,0.0916663
9.64767,0.0916135
9.65736,0.0915353
9.66705,0.0914832
9.67674,0.0914523
9.68649,0.0914307
9.69633,0.0914143
9.70606,0.0914058
9.71573,0.0914271
9.72547,0.0914877
9.73519,0.0915818
9.74492,0.0916567
9.7547,0.0916529
9.76454,0.0915777
9.7743,0.0915454
9.78402,0.0914817
9.79366,0.0914254
9.80335,0.0913886
9.81302,0.091359
9.82267,0.0913381
9.83242,0.0913262
9.84211,0.0913204
9.85177,0.0913654
9.86149,0.0914836
9.87128,0.09157
9.88109,0.0915159
9.89087,0.0914968
9.90061,0.0914191
9.91028,0.0913725
9.91995,0.0913306
9.9297,0.0912878
9.93955,0.0912563
9.9492,0.091227
9.95885,0.091207
9.9686,0.0911921
9.9783,0.0911913
9.98804,0.0912504
9.99773,0.0914031
10.0075,0.091504
10.0173,0.091404
10.027,0.0914011
10.0368,0.0913451
10.0466,0.0913019
10.0564,0.0912659
10.0661,0.0912229
10.0759,0.0911956
10.0856,0.0911733
10.0954,0.0911645
10.105,0.0911782
10.1147,0.0912405
10.1245,0.0913091
10.1343,0.0913261
10.144,0.0913237
10.1539,0.09126
10.1636,0.0912066
10.1733,0.0911488
10.1831,0.0910944
10.1929,0.0910578
10.2026,0.0910354
10.2123,0.0910205
10.222,0.0910143
10.2317,0.0910331
10.2415,0.0911146
10.2513,0.0912722
10.2612,0.0912987
10.2711,0.0912262
10.2812,0.0911971
10.291,0.0911399
10.3009,0.0910832
10.3107,0.0910385
