Loss,Accuracy
2.366,0.107238
2.3728,0.107179
2.37963,0.10711
2.3864,0.107038
2.39319,0.106961
2.39997,0.106886
2.40674,0.106818
2.41351,0.106751
2.42029,0.106693
2.42707,0.106636
2.43386,0.106568
2.44067,0.106497
2.44748,0.106429
2.45431,0.106356
2.46113,0.106287
2.4679,0.106219
2.47469,0.106154
2.48149,0.106098
2.48831,0.106053
2.4951,0.105994
2.50191,0.105925
2.5087,0.105856
2.51559,0.10579
2.52246,0.105721
2.52927,0.105655
2.53605,0.105595
2.54283,0.105542
2.5496,0.105491
2.55642,0.105434
2.56324,0.10537
2.57006,0.1053
2.57686,0.105234
2.58362,0.105169
2.59105,0.105105
2.59748,0.105044
2.6039,0.104996
2.61032,0.104956
2.61669,0.104902
2.62313,0.104837
2.62988,0.104774
2.63627,0.104708
2.64265,0.104646
2.64904,0.104586
2.65541,0.104528
2.66179,0.104473
2.66815,0.104436
2.67454,0.104388
2.68129,0.104326
2.68768,0.104261
2.69403,0.104197
2.70042,0.104134
2.7068,0.104074
2.71318,0.104017
2.71957,0.103965
2.72595,0.103927
2.73268,0.103893
2.73908,0.103831
2.74544,0.103779
2.75185,0.103716
2.75821,0.103655
2.7646,0.103595
2.77093,0.103537
2.7773,0.103484
2.78402,0.103436
2.7904,0.103399
2.7968,0.103364
2.80319,0.103302
2.80955,0.103249
2.81594,0.103186
2.8223,0.103125
2.82868,0.103069
2.83573,0.103015
2.84211,0.102967
2.84846,0.102933
2.85489,0.102904
2.86128,0.10286
2.86771,0.1028
2.87406,0.102741
2.88043,0.102685
2.88739,0.102632
2.89379,0.102578
2.90014,0.102526
2.90654,0.10248
2.91291,0.102449
2.91932,0.10242
2.9257,0.102379
2.93213,0.102322
2.9391,0.102265
2.94548,0.102205
2.95181,0.102151
2.95821,0.102099
2.96457,0.10205
2.97096,0.102008
2.9773,0.101984
2.9837,0.10196
2.99067,0.101924
2.99706,0.101866
3.00401,0.101813
3.0108,0.101757
3.01719,0.101706
3.02362,0.101656
3.03057,0.101612
3.03696,0.101574
3.04332,0.101551
3.04971,0.10152
3.05606,0.101482
3.06244,0.101432
3.06877,0.101376
3.07513,0.10132
3.08208,0.101267
3.08844,0.101219
3.09477,0.101173
3.10113,0.10113
3.10748,0.101104
3.11385,0.1011
3.12021,0.101074
3.12661,0.101025
3.13357,0.100976
3.13994,0.100922
3.14628,0.100867
3.15266,0.100825
3.15903,0.100784
3.1654,0.10075
3.17175,0.100723
3.17865,0.100695
3.18503,0.100668
3.19141,0.100622
3.19777,0.100569
3.20414,0.100512
3.21048,0.10046
3.21684,0.100416
3.2232,0.100372
3.23,0.100336
3.23637,0.100324
3.24273,0.100317
3.24913,0.10029
3.2555,0.100246
3.26188,0.100202
3.26822,0.100147
3.27457,0.100094
3.28134,0.100051
3.28766,0.100008
3.29401,0.0999678
3.30038,0.0999355
3.30676,0.0999304
3.31311,0.0999231
3.31949,0.0998808
3.32588,0.0998395
3.33266,0.0997796
3.33898,0.0997285
3.34533,0.0996808
3.35165,0.0996384
3.35801,0.0995981
3.36436,0.0995642
3.37072,0.0995511
3.37706,0.0995595
3.38385,0.0995307
3.39021,0.0994975
3.39657,0.0994402
3.40293,0.0993883
3.4093,0.0993457
3.41562,0.0993017
3.42197,0.0992624
3.42832,0.099223
3.43493,0.0991895
3.44173,0.0991666
3.44848,0.09918
3.45528,0.0991561
3.4621,0.0991061
3.46888,0.0990689
3.47563,0.0990103
3.48235,0.0989606
3.48906,0.0989175
3.49577,0.0988767
3.50247,0.0988379
3.50917,0.0988071
3.5159,0.0988014
3.52268,0.0988231
3.52943,0.0987975
3.53619,0.0987709
3.54291,0.0987119
3.54965,0.0986701
3.55639,0.0986163
3.56311,0.0985735
3.56983,0.0985391
3.57653,0.0985103
3.58327,0.098495
3.59002,0.0984961
3.59675,0.0984622
3.60351,0.0984435
3.61024,0.0983818
3.61699,0.0983335
3.62369,0.0982863
3.6304,0.0982451
3.6371,0.0982076
3.64384,0.0981797
3.65056,0.0981743
3.6573,0.0981887
3.66401,0.0981805
3.67076,0.0981567
3.6775,0.0980983
3.68423,0.0980596
3.69095,0.098008
3.69767,0.0979641
3.70438,0.0979253
3.71111,0.0978907
3.71783,0.0978665
3.72456,0.0978681
3.7313,0.0978682
3.73806,0.0978718
3.74479,0.0978145
3.75152,0.0977803
3.75824,0.0977287
3.76501,0.097685
3.7717,0.0976402
3.77841,0.0976005
3.78511,0.0975657
3.79181,0.0975351
3.79854,0.097517
3.80526,0.0975327
3.81198,0.0975571
3.81874,0.0975504
3.82548,0.0974972
3.83224,0.0974586
3.83896,0.0974056
3.8457,0.0973656
3.85245,0.0973223
3.85919,0.0972874
3.86589,0.0972539
3.87259,0.0972305
3.8793,0.0972262
3.88603,0.0972667
3.89278,0.0972354
3.89956,0.0972203
3.90633,0.09716
3.91299,0.0971177
3.9197,0.0970677
3.92608,0.0970269
3.9324,0.0969894
3.9387,0.0969567
3.94504,0.0969283
3.95157,0.0969162
3.95829,0.0969461
3.96557,0.0969776
3.97361,0.0969419
3.97999,0.0969253
3.98633,0.0968593
3.99264,0.0968187
3.99894,0.0967777
4.00818,0.0967434
4.01511,0.0967111
4.02131,0.0966832
4.02756,0.0966608
4.03373,0.0966546
4.03995,0.0966718
4.04627,0.0966953
4.05254,0.0966332
4.05877,0.096611
4.06497,0.0965465
4.07116,0.0965004
4.07737,0.0964576
4.08358,0.0964264
4.0898,0.0963961
4.09601,0.0963743
4.10222,0.0963724
4.10841,0.0964078
4.11463,0.0964305
4.12087,0.096415
4.12714,0.0963577
4.13337,0.0963345
4.13957,0.0962676
4.14575,0.096239
4.15203,0.0962047
4.1582,0.0961785
4.16442,0.0961433
4.1706,0.096117
4.17681,0.0961011
4.18298,0.0961251
4.18921,0.0961643
4.19544,0.0961585
4.20175,0.0960986
4.20796,0.0960735
4.21416,0.096008
4.22038,0.0959762
4.22661,0.0959302
4.23283,0.0958958
4.23903,0.0958641
4.24521,0.0958367
4.25145,0.0958167
4.25762,0.0958312
4.26385,0.0958827
4.27007,0.0959153
4.27631,0.0958642
4.28253,0.0958552
4.28875,0.0957852
4.29497,0.0957583
4.30122,0.0957092
4.30743,0.0956832
4.31365,0.0956541
4.31981,0.0956336
4.32602,0.0956083
4.33219,0.095604
4.3384,0.0956306
4.34463,0.0956604
4.35088,0.0956018
4.35708,0.0955862
4.3633,0.0955169
4.36946,0.0954726
4.37566,0.0954292
4.3818,0.0953976
4.38798,0.095371
4.39412,0.0953531
4.40036,0.0953588
4.40652,0.0954003
4.41279,0.0954376
4.41899,0.0954387
4.42526,0.095381
4.43146,0.0953486
4.43777,0.0952899
4.44394,0.0952605
4.45019,0.0952245
4.45635,0.0951923
4.46257,0.0951639
4.46871,0.0951353
4.47495,0.0951184
4.48112,0.095118
4.48737,0.0951625
4.49357,0.0952115
4.49983,0.0951576
4.50603,0.0951561
4.51227,0.0950863
4.51849,0.0950469
4.52469,0.0950018
4.53084,0.0949627
4.53703,0.0949292
4.54319,0.094901
4.5494,0.0948774
4.55555,0.0948634
4.56177,0.0948849
4.56797,0.0949703
4.57421,0.0949528
4.58044,0.094956
4.58753,0.0948901
4.59431,0.0948764
4.60101,0.0948083
4.60772,0.0947787
4.61443,0.0947481
4.6211,0.0947227
4.62777,0.0946975
4.63444,0.0946748
4.64133,0.094669
4.64799,0.0947249
4.65468,0.0947338
4.66143,0.0947501
4.66813,0.0946736
4.67482,0.0946592
4.68147,0.094596
4.68773,0.0945506
4.69394,0.094512
4.7001,0.0944828
4.70631,0.0944562
4.7125,0.0944374
4.71875,0.0944333
4.72495,0.0944771
4.73121,0.0945565
4.73747,0.0945724
4.74375,0.0945004
4.74998,0.0944884
4.75621,0.0944169
4.76242,0.0943963
4.76864,0.0943512
4.77482,0.0943285
4.78104,0.0942999
4.78723,0.0942781
4.79349,0.0942528
4.79967,0.094234
4.80586,0.0942272
4.81205,0.0942906
4.81832,0.0943169
4.82457,0.0943407
4.83083,0.0942735
4.83707,0.094252
4.84329,0.0941786
4.84945,0.0941387
4.85568,0.0940998
4.86182,0.0940677
4.86803,0.0940398
4.87422,0.0940173
4.88044,0.0940081
4.88662,0.0940315
4.89287,0.0941228
4.89914,0.0941739
4.90543,0.0941037
4.91169,0.0940951
4.91794,0.0940301
4.92417,0.0940053
4.93038,0.093959
4.93657,0.0939346
4.94279,0.0939074
4.94897,0.0938906
4.95518,0.0938679
4.96136,0.0938602
4.96762,0.0938755
4.97383,0.0939546
4.98009,0.0939221
4.98633,0.0939241
4.99258,0.0938446
4.99877,0.093799
5.00604,0.0937516
5.01238,0.0937139
5.01862,0.0936847
5.02479,0.0936618
5.03099,0.0936479
5.03717,0.0936598
5.04345,0.0937059
5.05107,0.0937918
5.05764,0.0937694
5.06391,0.0937662
5.07017,0.093685
5.07636,0.0936697
5.08256,0.0936141
5.08875,0.0935793
5.09495,0.0935413
5.1011,0.0935123
5.10729,0.0934871
5.11343,0.0934702
5.11964,0.0934702
5.12584,0.0935377
5.13211,0.0936121
5.13838,0.0936138
5.14465,0.0935584
5.1509,0.0935362
5.15715,0.0934716
5.16335,0.0934488
5.16962,0.093403
5.17577,0.0933726
5.18199,0.0933396
5.18816,0.0933137
5.19434,0.0932882
5.20052,0.0932693
5.20673,0.0932642
5.2129,0.0933201
5.21916,0.093411
5.22541,0.0934411
5.23169,0.0933932
5.23799,0.0933673
5.24425,0.0933095
5.25046,0.0932925
5.25666,0.0932363
5.26287,0.0932116
5.26909,0.0931815
5.27525,0.0931654
5.28146,0.093138
5.28761,0.0931234
5.29386,0.0931045
5.30005,0.093136
5.30628,0.0932246
5.31253,0.093248
5.3188,0.0931964
5.32505,0.0931748
5.33129,0.093111
5.33749,0.0930798
5.34371,0.0930325
5.34987,0.092997
5.35605,0.0929632
5.3622,0.0929384
5.36838,0.0929189
5.37458,0.092908
5.3808,0.0929281
5.38696,0.0930354
5.39322,0.0931144
5.39951,0.0930811
5.40579,0.0930414
5.41205,0.0930165
5.419,0.0929493
5.42542,0.0929222
5.43164,0.0928784
5.43781,0.0928563
5.44401,0.0928181
5.45016,0.0927974
5.45639,0.0927713
5.46255,0.0927558
5.46879,0.0927558
5.47498,0.0928368
5.48123,0.0929266
5.48751,0.0929192
5.49378,0.0928807
5.50006,0.0928398
5.50632,0.0927847
5.51252,0.0927616
5.51874,0.0927119
5.52491,0.0926841
5.53111,0.0926464
5.53728,0.0926189
5.54346,0.0925929
5.54963,0.0925743
5.55582,0.0925697
5.56202,0.0926147
5.56829,0.0927239
5.57454,0.0927839
5.58081,0.092754
5.58707,0.0927193
5.59339,0.0926698
5.59963,0.0926327
5.60586,0.0925856
5.61203,0.0925626
5.61825,0.0925228
5.62442,0.0925031
5.63062,0.0924665
5.63679,0.0924506
5.64299,0.0924298
5.6492,0.092441
5.65543,0.0925118
5.66167,0.0926208
5.66794,0.0926023
5.67422,0.0925719
5.68046,0.0925152
5.68671,0.092477
5.69292,0.0924242
5.69911,0.0923963
5.70529,0.0923546
5.71142,0.0923315
5.7176,0.0922985
5.72379,0.0922752
5.72997,0.0922566
5.73614,0.0922527
5.74239,0.09231
5.74871,0.0924428
5.75497,0.0924906
5.76125,0.0924425
5.76752,0.0924115
5.77378,0.0923831
5.78002,0.0923216
5.78624,0.0922853
5.79244,0.0922453
5.79861,0.0922264
5.8048,0.0922007
5.81098,0.0921909
5.81717,0.0921878
5.82336,0.0922395
5.82961,0.092302
5.83587,0.092312
5.84211,0.0922841
5.84837,0.0922446
5.85461,0.0921774
5.86084,0.0921276
5.86704,0.0920782
5.87323,0.0920505
5.87941,0.0920281
5.88558,0.0920147
5.89176,0.0920214
5.89795,0.0920745
5.90421,0.0921733
5.91047,0.0922255
5.91674,0.092214
5.92299,0.0921622
5.92925,0.0921069
5.9355,0.0920651
5.94169,0.0920163
5.94783,0.0919836
5.95401,0.091949
5.96019,0.0919274
5.96637,0.0919065
5.97253,0.0918941
5.97879,0.0919042
5.98501,0.0919953
5.99124,0.092092
5.99751,0.0920814
6.00377,0.0920687
6.01002,0.0920083
6.01632,0.0919612
6.02256,0.0919174
6.02875,0.0918676
6.03491,0.0918389
6.0411,0.0918034
6.04726,0.0917798
6.05348,0.0917602
6.05966,0.09175
6.06588,0.0917717
