0.01,200
1.51709,0.730377
2.95025,0.661003
4.48481,0.646143
6.02049,0.527428
7.58474,0.46344
9.2165,0.442079
10.8153,0.400161
12.3933,0.372966
13.9834,0.348071
15.5396,0.329227
17.0925,0.314342
18.6743,0.300605
20.2468,0.288932
21.9122,0.27758
23.496,0.268415
25.0548,0.262957
26.6152,0.255666
28.1699,0.248621
29.7035,0.242157
31.2199,0.235775
32.7145,0.231425
34.213,0.22661
35.7073,0.22267
37.2082,0.218432
38.7202,0.214349
40.3083,0.212241
41.8868,0.209896
43.4426,0.206244
44.9594,0.20327
46.4665,0.200943
47.9955,0.19806
49.518,0.19504
51.0554,0.192764
52.5754,0.190341
54.0884,0.18779
55.6216,0.185378
57.1349,0.183253
58.6501,0.180914
60.1675,0.178829
61.6666,0.1768
63.1671,0.174921
64.6635,0.172997
66.1791,0.171212
67.7165,0.169391
69.2366,0.167661
70.7328,0.166166
72.2135,0.165485
73.743,0.163713
75.2276,0.162144
76.7871,0.160579
78.3123,0.159116
79.8261,0.157742
81.3564,0.156347
82.9032,0.155253
84.4277,0.153946
85.9496,0.152784
87.4706,0.151525
89.0026,0.150494
90.5357,0.149324
92.0954,0.148122
93.6209,0.146937
95.1504,0.146055
96.6716,0.14497
98.1881,0.143908
99.7026,0.142848
101.245,0.141976
102.798,0.141326
104.315,0.140765
105.83,0.140202
107.382,0.139559
108.898,0.138988
110.428,0.13822
111.975,0.137286
113.507,0.136371
115.034,0.135426
116.497,0.134877
117.957,0.134
119.412,0.133273
120.881,0.132627
122.325,0.13189
123.767,0.131095
125.22,0.130387
126.674,0.129565
128.124,0.128746
129.569,0.128017
131.014,0.12731
132.531,0.126544
134.049,0.125814
135.558,0.125069
137.084,0.124369
138.606,0.123642
140.127,0.123005
141.644,0.122321
143.169,0.121665
144.722,0.12101
146.266,0.120393
147.818,0.11975
149.367,0.119199
150.93,0.118584
152.466,0.117979
154.008,0.117511
155.545,0.116902
157.077,0.116333
158.597,0.115728
160.152,0.115163
161.698,0.114585
163.15,0.114053
164.585,0.113529
166.042,0.113044
167.521,0.11251
168.988,0.112126
170.429,0.11162
171.919,0.111102
173.368,0.110641
174.81,0.110177
176.259,0.109794
177.71,0.109305
179.161,0.108908
180.614,0.108506
182.052,0.108035
183.491,0.107615
184.935,0.10724
186.371,0.106813
187.83,0.106332
189.284,0.106
190.745,0.105556
192.197,0.105146
193.647,0.104742
195.118,0.104474
196.586,0.104015
198.048,0.103626
199.581,0.103182
201.108,0.102817
202.561,0.102538
203.994,0.102122
205.526,0.101753
207.056,0.101405
208.615,0.100972
210.17,0.100619
211.723,0.100205
213.273,0.0997936
214.824,0.0994097
216.37,0.0990137
217.933,0.0986259
219.491,0.0982378
221.042,0.0978612
222.587,0.0975004
224.141,0.0971282
225.688,0.0967252
227.244,0.0963603
228.808,0.0960352
230.367,0.0957682
231.922,0.0954114
233.489,0.0950683
235.048,0.0947573
236.622,0.0944529
238.181,0.0941505
239.743,0.093826
241.303,0.0935292
242.872,0.0931999
244.432,0.0928578
245.962,0.0925112
247.528,0.0921698
249.089,0.0918416
250.603,0.0915154
252.149,0.0911972
253.676,0.0908826
255.208,0.0905856
256.749,0.0902665
258.298,0.0899945
259.848,0.0896874
261.437,0.0893605
262.901,0.0891408
264.344,0.0889094
265.799,0.0886708
267.247,0.0884521
268.697,0.0882292
270.192,0.0879342
271.754,0.0877345
273.31,0.0875014
274.876,0.0872657
276.441,0.0870689
278.011,0.0867895
279.589,0.086576
281.166,0.086377
282.728,0.0861247
284.288,0.0858719
285.832,0.085627
287.297,0.0854296
288.758,0.0851629
290.224,0.0848977
291.685,0.0846703
293.165,0.0845519
294.657,0.0843657
296.146,0.0841823
297.608,0.0839154
299.053,0.0837042
300.507,0.0834411
301.946,0.0831738
303.384,0.0829676
