index,Cross Entropy,Accuracy
790,0.0427067,0.935777,8.13607
791,0.0426668,0.938198,8.14481
792,0.042627,0.939976,8.15353
793,0.0425872,0.937901,8.16228
794,0.0425476,0.939729,8.17103
795,0.0425081,0.936815,8.17981
796,0.0424686,0.938247,8.18856
797,0.0424292,0.938445,8.19731
798,0.0423899,0.938544,8.20605
799,0.0423505,0.937556,8.21479
800,0.0423114,0.936815,8.22356
801,0.0422723,0.936222,8.2323
802,0.0422333,0.93469,8.24103
803,0.0421943,0.939433,8.24977
804,0.0421553,0.940174,8.2585
805,0.0421165,0.941261,8.26724
806,0.0420778,0.939334,8.27601
807,0.0420391,0.937506,8.28476
808,0.0420005,0.938445,8.29351
809,0.041962,0.939482,8.30224
810,0.0419236,0.937556,8.31099
811,0.0418853,0.940223,8.31975
812,0.041847,0.941113,8.32854
813,0.0418087,0.939186,8.33728
814,0.0417705,0.937309,8.34602
815,0.0417324,0.936963,8.35476
816,0.0416944,0.94052,8.36349
817,0.0416566,0.936864,8.37221
818,0.0416188,0.940026,8.38098
819,0.0415809,0.940619,8.38973
820,0.0415433,0.93884,8.39848
821,0.0415057,0.938494,8.40721
822,0.0414682,0.938692,8.41595
823,0.0414308,0.939087,8.42472
824,0.0413934,0.941113,8.43349
825,0.0413561,0.940569,8.44226
826,0.0413188,0.938791,8.45099
827,0.0412817,0.937803,8.45974
828,0.0412446,0.93884,8.46848
829,0.0412075,0.937457,8.47725
830,0.0411705,0.938247,8.48597
831,0.0411336,0.938889,8.49472
832,0.0410967,0.938395,8.50346
833,0.04106,0.938791,8.51219
834,0.0410233,0.936222,8.52093
835,0.0409867,0.939235,8.52972
836,0.0409501,0.943237,8.53848
837,0.0409136,0.937654,8.54722
838,0.0408771,0.940124,8.55595
839,0.0408408,0.938099,8.5647
840,0.0408044,0.93805,8.57344
841,0.0407681,0.937309,8.58221
842,0.0407319,0.940223,8.59095
843,0.0406958,0.939779,8.59971
844,0.0406597,0.939927,8.60845
845,0.0406238,0.940372,8.61719
846,0.040588,0.940075,8.62592
847,0.0405522,0.936666,8.63469
848,0.0405165,0.93963,8.64382
849,0.0404808,0.94215,8.65289
850,0.0404452,0.940569,8.66164
851,0.0404097,0.938,8.67039
852,0.0403742,0.937506,8.67911
853,0.0403387,0.934344,8.68787
854,0.0403033,0.938247,8.69661
855,0.0402681,0.935777,8.70536
856,0.0402329,0.943187,8.71409
857,0.0401978,0.937062,8.72286
858,0.0401626,0.938988,8.73161
859,0.0401276,0.938741,8.74035
860,0.0400927,0.937852,8.74911
861,0.0400579,0.937852,8.75786
862,0.040023,0.938593,8.76661
863,0.0399882,0.938297,8.77538
864,0.0399536,0.940964,8.78412
865,0.0399189,0.939136,8.79287
866,0.0398844,0.939976,8.80163
867,0.0398499,0.941458,8.81038
868,0.0398155,0.934888,8.81912
869,0.0397811,0.94136,8.82791
870,0.0397467,0.94047,8.83666
871,0.0397124,0.939976,8.8454
872,0.0396782,0.937556,8.85414
873,0.0396441,0.940273,8.86287
874,0.03961,0.938988,8.87159
875,0.0395759,0.94136,8.88037
876,0.039542,0.941113,8.88911
877,0.0395082,0.938791,8.89784
878,0.0394744,0.938988,8.90658
879,0.0394406,0.941014,8.91531
880,0.0394069,0.941113,8.92475
881,0.0393733,0.940767,8.93368
882,0.0393397,0.938198,8.94247
883,0.0393061,0.940866,8.95122
884,0.0392727,0.941211,8.95998
885,0.0392393,0.939334,8.96873
886,0.0392059,0.939038,8.9775
887,0.0391727,0.939532,8.98624
888,0.0391395,0.93716,8.99497
889,0.0391063,0.936024,9.00372
890,0.0390732,0.937901,9.01247
891,0.0390402,0.938692,9.02121
892,0.0390072,0.938297,9.02999
893,0.0389743,0.937506,9.03875
894,0.0389415,0.942792,9.0475
895,0.0389086,0.939482,9.05626
896,0.0388758,0.938939,9.06499
897,0.0388432,0.93963,9.07376
898,0.0388105,0.941014,9.08253
899,0.038778,0.939581,9.09126
900,0.0387455,0.937111,9.1
901,0.0387131,0.940372,9.10874
902,0.0386808,0.935382,9.11747
903,0.0386484,0.939976,9.1262
904,0.0386161,0.937951,9.13496
905,0.0385839,0.941854,9.14372
906,0.0385517,0.938494,9.15245
907,0.0385196,0.937605,9.16119
908,0.0384876,0.940816,9.16994
909,0.0384555,0.941063,9.17871
910,0.0384236,0.939038,9.18749
911,0.0383917,0.937062,9.19623
912,0.0383599,0.939779,9.20497
913,0.0383281,0.938494,9.21372
914,0.0382965,0.94131,9.22245
915,0.0382648,0.938741,9.23122
916,0.0382331,0.937951,9.23996
917,0.0382016,0.940322,9.24869
918,0.0381701,0.937654,9.25743
919,0.0381387,0.937259,9.26618
920,0.0381073,0.940174,9.27491
921,0.038076,0.940322,9.2837
922,0.0380447,0.937358,9.29243
923,0.0380135,0.939433,9.30116
924,0.0379824,0.941854,9.3099
925,0.0379513,0.942397,9.31866
926,0.0379202,0.941211,9.3274
927,0.0378892,0.938692,9.33618
928,0.0378582,0.939976,9.34492
929,0.0378273,0.938791,9.35369
930,0.0377965,0.939334,9.36243
931,0.0377657,0.94047,9.37116
932,0.037735,0.940915,9.37989
933,0.0377043,0.941211,9.38866
934,0.0376737,0.942249,9.39741
935,0.0376431,0.939581,9.40614
936,0.0376126,0.938247,9.41487
937,0.0375821,0.939482,9.42361
938,0.0375518,0.938099,9.43236
939,0.0375214,0.943138,9.44113
940,0.037491,0.938544,9.44986
941,0.0374608,0.94052,9.45862
942,0.0374305,0.938247,9.46735
943,0.0374004,0.938494,9.47608
944,0.0373703,0.939186,9.48484
945,0.0373402,0.940619,9.49358
946,0.0373102,0.942249,9.50232
947,0.0372803,0.940866,9.51107
948,0.0372504,0.939828,9.51983
949,0.0372205,0.939433,9.52859
950,0.0371907,0.939729,9.53736
951,0.037161,0.937407,9.5461
952,0.0371313,0.943731,9.55483
953,0.0371016,0.941755,9.56356
954,0.0370721,0.941656,9.5723
955,0.0370425,0.941261,9.58106
956,0.0370131,0.938593,9.58981
957,0.0369836,0.936469,9.59855
958,0.0369541,0.936271,9.60729
959,0.0369248,0.939334,9.61602
960,0.0368955,0.935579,9.62476
961,0.0368663,0.939828,9.63355
962,0.0368372,0.940816,9.64229
963,0.036808,0.941063,9.65104
964,0.0367789,0.943237,9.65978
965,0.0367498,0.940273,9.66853
966,0.0367208,0.939087,9.6773
967,0.0366919,0.938297,9.68608
968,0.036663,0.940124,9.69481
969,0.0366342,0.937407,9.70355
970,0.0366054,0.938198,9.71228
971,0.0365766,0.939779,9.72101
972,0.0365479,0.938198,9.72979
973,0.0365193,0.93884,9.73853
974,0.0364907,0.939532,9.74728
975,0.0364621,0.940273,9.75601
976,0.0364336,0.941508,9.76475
977,0.0364051,0.937556,9.77351
978,0.0363767,0.937407,9.78229
979,0.0363483,0.939828,9.79112
980,0.03632,0.943928,9.80221
981,0.0362918,0.944917,9.81348
982,0.0362635,0.945015,9.82307
983,0.0362353,0.945213,9.83463
984,0.0362073,0.943039,9.8461
985,0.0361792,0.945015,9.85756
986,0.0361511,0.944571,9.86902
987,0.0361232,0.942644,9.88052
988,0.0360952,0.945855,9.892
989,0.0360673,0.943089,9.9035
990,0.0360395,0.942792,9.91372
991,0.0360116,0.942496,9.92582
992,0.0359838,0.946053,9.93568
993,0.0359561,0.942842,9.94582
994,0.0359284,0.943434,9.95662
995,0.0359008,0.943879,9.96837
996,0.0358732,0.943632,9.98009
997,0.0358456,0.94294,9.99212
998,0.0358182,0.946596,10.0026
