index,Cross Entropy,Accuracy
105,0.138173,0.908655,0.947847
106,0.137588,0.910582,0.956548
107,0.13701,0.912657,0.965211
108,0.136439,0.908062,0.97384
109,0.135874,0.910088,0.982503
110,0.135316,0.910187,0.991137
111,0.134764,0.911274,0.999814
112,0.134219,0.919721,1.01409
113,0.133679,0.912756,1.02318
114,0.133146,0.908013,1.03149
115,0.132619,0.908853,1.03982
116,0.132098,0.90742,1.04816
117,0.131582,0.908556,1.05643
118,0.131071,0.904011,1.06474
119,0.130566,0.905197,1.07311
120,0.130067,0.905148,1.08143
121,0.129573,0.90826,1.08974
122,0.129084,0.909199,1.09801
123,0.128599,0.910878,1.10632
124,0.12812,0.907568,1.11462
125,0.127646,0.909396,1.12309
126,0.127176,0.907865,1.13142
127,0.126711,0.909396,1.13976
128,0.126249,0.907272,1.1481
129,0.125792,0.909693,1.15637
130,0.12534,0.909001,1.16468
131,0.124893,0.909545,1.17296
132,0.124449,0.906086,1.18126
133,0.12401,0.908161,1.18959
134,0.123575,0.908359,1.19787
135,0.123144,0.909989,1.2062
136,0.122717,0.906482,1.21452
137,0.122294,0.910829,1.22288
138,0.121875,0.911027,1.23124
139,0.12146,0.908952,1.23959
140,0.121049,0.909742,1.2479
141,0.120641,0.907964,1.25619
142,0.120236,0.907964,1.26452
143,0.119836,0.910928,1.27281
144,0.119438,0.910088,1.28117
145,0.119044,0.909841,1.28954
146,0.118653,0.909545,1.29782
147,0.118265,0.910533,1.30616
148,0.117881,0.908309,1.3145
149,0.117501,0.910137,1.32279
150,0.117124,0.911916,1.33115
151,0.116749,0.907865,1.33947
152,0.116378,0.907618,1.34773
153,0.11601,0.907074,1.35603
154,0.115644,0.911175,1.36433
155,0.115282,0.911619,1.37262
156,0.114922,0.911076,1.38092
157,0.114565,0.912113,1.38928
158,0.114211,0.911027,1.39754
159,0.113859,0.906827,1.40584
160,0.11351,0.911224,1.41417
161,0.113165,0.90826,1.42248
162,0.112822,0.912212,1.43078
163,0.112481,0.907667,1.43907
164,0.112143,0.910137,1.44738
165,0.111808,0.913151,1.45568
166,0.111476,0.916066,1.46403
167,0.111145,0.91241,1.47233
168,0.110817,0.910533,1.48064
169,0.110492,0.911323,1.48891
170,0.110169,0.912311,1.4972
171,0.109848,0.910483,1.5055
172,0.10953,0.912607,1.51379
173,0.109214,0.911521,1.52213
174,0.1089,0.913892,1.53041
175,0.108588,0.91157,1.53868
176,0.108279,0.911619,1.54698
177,0.107971,0.912509,1.55528
178,0.107666,0.912212,1.5636
179,0.107363,0.912657,1.57192
180,0.107062,0.912706,1.58022
181,0.106763,0.913398,1.58852
182,0.106467,0.915572,1.59681
183,0.106172,0.913991,1.60516
184,0.105879,0.910384,1.61347
185,0.105588,0.914139,1.62176
186,0.1053,0.912212,1.63013
187,0.105013,0.910483,1.63839
188,0.104728,0.910977,1.64672
189,0.104445,0.909199,1.65502
190,0.104164,0.914287,1.66335
191,0.103884,0.913497,1.67162
192,0.103607,0.915423,1.6799
193,0.103331,0.911471,1.68822
194,0.103058,0.915423,1.69654
195,0.102785,0.911471,1.70482
196,0.102515,0.914139,1.71326
197,0.102246,0.910829,1.7216
198,0.101979,0.914386,1.7299
199,0.101714,0.911965,1.73825
200,0.10145,0.913398,1.74653
201,0.101189,0.911471,1.75481
202,0.100928,0.913694,1.7631
203,0.100669,0.910286,1.77143
204,0.100412,0.912163,1.77974
205,0.100156,0.911669,1.78806
206,0.0999012,0.915423,1.79632
207,0.0996488,0.912657,1.8046
208,0.0993974,0.910977,1.81291
209,0.0991479,0.911471,1.82125
210,0.0988996,0.914682,1.82957
211,0.0986529,0.91404,1.83793
212,0.0984077,0.912953,1.84628
213,0.0981641,0.913299,1.85456
214,0.0979218,0.912163,1.86284
215,0.0976805,0.912311,1.87119
216,0.097441,0.913497,1.87949
217,0.0972031,0.914979,1.8878
218,0.0969663,0.911175,1.89609
219,0.0967308,0.911916,1.90438
220,0.0964965,0.914682,1.91265
221,0.0962638,0.917399,1.92093
222,0.0960325,0.914633,1.92928
223,0.0958023,0.911718,1.93759
224,0.0955734,0.914238,1.94589
225,0.0953457,0.91325,1.9542
226,0.0951192,0.915078,1.96251
227,0.094894,0.914485,1.97081
228,0.0946703,0.916313,1.97917
229,0.0944476,0.916362,1.98748
230,0.0942262,0.913546,1.99576
231,0.0940059,0.914238,2.00403
232,0.0937874,0.910335,2.01231
233,0.0935699,0.916362,2.0206
234,0.0933534,0.914238,2.02889
235,0.093138,0.914188,2.03719
236,0.0929238,0.914287,2.04547
237,0.0927106,0.913497,2.05377
238,0.0924984,0.916757,2.06207
239,0.0922872,0.912607,2.07041
240,0.0920775,0.912509,2.0787
241,0.0918687,0.916016,2.087
242,0.0916615,0.910582,2.09531
243,0.091455,0.911965,2.10362
244,0.0912494,0.910335,2.11191
245,0.0910449,0.913003,2.12026
246,0.0908418,0.912756,2.12853
247,0.0906394,0.913348,2.13684
248,0.0904381,0.917992,2.14515
249,0.0902376,0.91656,2.15344
250,0.0900384,0.913892,2.16178
251,0.0898401,0.918585,2.17016
252,0.0896429,0.911125,2.17845
253,0.0894466,0.912706,2.18677
254,0.0892514,0.915374,2.19509
255,0.0890571,0.916362,2.20338
256,0.0888639,0.914435,2.2117
257,0.0886715,0.915028,2.22001
258,0.0884803,0.915917,2.22834
259,0.0882898,0.919079,2.23664
260,0.0881002,0.915769,2.24492
261,0.0879114,0.915819,2.25321
262,0.0877236,0.915226,2.26153
263,0.087537,0.916461,2.26984
264,0.0873509,0.91572,2.2783
265,0.0871661,0.911521,2.28662
266,0.0869819,0.916411,2.29489
267,0.0867989,0.911027,2.30318
268,0.0866165,0.913744,2.31144
269,0.086435,0.91241,2.31973
270,0.0862545,0.917301,2.32806
271,0.0860747,0.915522,2.33634
272,0.0858959,0.916263,2.34464
273,0.0857181,0.916658,2.35297
274,0.0855406,0.917251,2.36127
275,0.0853642,0.916807,2.36963
276,0.0851888,0.917696,2.37791
277,0.085014,0.916214,2.38623
278,0.0848399,0.91567,2.39451
279,0.0846668,0.918832,2.40278
280,0.0844944,0.914929,2.41112
281,0.0843228,0.914386,2.41947
282,0.0841519,0.916214,2.42772
283,0.0839819,0.916807,2.43604
284,0.0838127,0.915621,2.44434
285,0.0836444,0.919771,2.45271
286,0.0834765,0.917745,2.46099
287,0.0833095,0.916658,2.46928
288,0.0831432,0.916313,2.47755
289,0.0829775,0.919326,2.48583
290,0.0828127,0.916757,2.49412
291,0.0826485,0.916757,2.50244
292,0.082485,0.917646,2.51072
293,0.0823223,0.916362,2.51908
294,0.0821606,0.920067,2.52742
295,0.0819993,0.914188,2.53572
296,0.0818389,0.916757,2.544
297,0.0816792,0.913793,2.55232
298,0.0815201,0.917054,2.56062
299,0.0813618,0.919672,2.56891
300,0.0812041,0.914781,2.57721
301,0.0810469,0.91567,2.5855
302,0.0808907,0.91404,2.59382
303,0.0807349,0.915226,2.60212
304,0.0805799,0.917449,2.6104
305,0.0804257,0.915572,2.61868
306,0.080272,0.915127,2.62697
307,0.0801186,0.915769,2.63528
308,0.079966,0.914732,2.64364
309,0.079814,0.916461,2.65194
310,0.0796629,0.919129,2.66023
311,0.0795125,0.915028,2.66855
312,0.0793625,0.918239,2.6768
313,0.0792134,0.916313,2.68512
314,0.0790643,0.914337,2.6934
315,0.0789159,0.917202,2.70171
316,0.0787684,0.916757,2.70996
317,0.0786214,0.916115,2.71825
318,0.0784752,0.918832,2.72653
319,0.0783295,0.920018,2.7348
320,0.0781844,0.919919,2.74316
321,0.07804,0.915473,2.75147
322,0.0778962,0.915473,2.7598
323,0.0777528,0.917103,2.7682
324,0.0776101,0.917202,2.77656
325,0.0774678,0.919721,2.78486
326,0.0773263,0.915621,2.79317
327,0.0771854,0.920215,2.8015
328,0.0770449,0.915374,2.80979
329,0.0769052,0.916856,2.81815
330,0.076766,0.913744,2.82648
331,0.0766273,0.91814,2.8348
332,0.076489,0.916313,2.84314
333,0.0763514,0.917893,2.85142
334,0.0762142,0.916411,2.8597
335,0.0760776,0.917202,2.86799
336,0.0759416,0.920265,2.87625
337,0.075806,0.918486,2.8846
338,0.0756712,0.918931,2.89286
339,0.0755367,0.913595,2.90119
340,0.0754029,0.916905,2.9095
341,0.0752693,0.912509,2.91781
342,0.0751363,0.914979,2.92611
343,0.0750039,0.919326,2.93446
344,0.074872,0.91572,2.9428
345,0.0747404,0.917498,2.95114
346,0.0746094,0.917152,2.9594
347,0.074479,0.915275,2.96767
348,0.074349,0.921994,2.97604
349,0.0742195,0.91572,2.98438
350,0.0740905,0.915819,2.99268
351,0.0739622,0.919178,3.00112
352,0.073834,0.920314,3.01008
353,0.0737064,0.91488,3.01839
354,0.0735792,0.919129,3.02675
355,0.0734526,0.918733,3.03505
356,0.0733265,0.91651,3.04339
357,0.0732009,0.91651,3.05167
358,0.0730758,0.917202,3.05995
359,0.0729511,0.917745,3.06826
360,0.0728269,0.91651,3.07658
361,0.0727032,0.919968,3.08484
362,0.0725799,0.917992,3.09318
363,0.072457,0.914238,3.10148
364,0.0723347,0.914781,3.10977
365,0.0722127,0.915769,3.11808
366,0.0720913,0.916807,3.12641
367,0.0719702,0.916905,3.13471
368,0.0718494,0.919623,3.14299
369,0.0717292,0.919277,3.15124
370,0.0716094,0.914781,3.15956
371,0.0714901,0.917745,3.16785
372,0.0713712,0.919326,3.17616
373,0.0712527,0.918042,3.18447
374,0.0711346,0.920166,3.19277
375,0.071017,0.918635,3.20109
376,0.0709,0.914337,3.20935
377,0.0707832,0.919425,3.21766
378,0.0706667,0.915917,3.22596
379,0.0705508,0.916708,3.23429
380,0.0704353,0.917548,3.24261
381,0.0703202,0.919771,3.25095
382,0.0702055,0.91814,3.25928
383,0.0700911,0.917943,3.26766
384,0.069977,0.916164,3.276
385,0.0698632,0.91651,3.28431
386,0.0697501,0.917844,3.29264
387,0.0696374,0.916658,3.30091
388,0.0695249,0.92066,3.30919
389,0.0694129,0.922142,3.31749
390,0.0693011,0.91903,3.32578
391,0.0691897,0.920808,3.33409
392,0.069079,0.917152,3.34243
393,0.0689685,0.918783,3.35074
394,0.0688585,0.921154,3.35906
395,0.0687488,0.918289,3.36738
396,0.0686395,0.916411,3.37567
397,0.0685305,0.917646,3.38399
398,0.068422,0.921203,3.39228
399,0.0683138,0.917893,3.40055
400,0.0682063,0.919425,3.40888
401,0.0680989,0.919968,3.41717
402,0.0679919,0.914979,3.42542
403,0.0678853,0.91982,3.4337
404,0.067779,0.921796,3.44207
405,0.067673,0.915769,3.45034
406,0.0675673,0.919227,3.45865
407,0.0674618,0.918486,3.46695
408,0.067357,0.918733,3.47524
409,0.0672524,0.919277,3.48353
410,0.0671482,0.919376,3.49182
411,0.0670441,0.917152,3.5002
412,0.0669406,0.918585,3.50872
413,0.0668372,0.92145,3.51702
414,0.0667343,0.921253,3.52529
415,0.0666317,0.918931,3.53356
416,0.0665297,0.921994,3.54182
417,0.0664279,0.918585,3.55014
418,0.0663264,0.921846,3.5584
419,0.0662252,0.917745,3.56669
420,0.0661242,0.922735,3.57492
421,0.0660236,0.919524,3.58323
422,0.0659233,0.925057,3.5915
423,0.0658235,0.917745,3.5998
424,0.0657238,0.920561,3.6081
425,0.0656244,0.918338,3.61635
426,0.0655254,0.92234,3.6246
427,0.0654267,0.917202,3.63285
428,0.0653282,0.919672,3.64115
429,0.0652303,0.918635,3.64947
430,0.0651326,0.917054,3.65773
431,0.065035,0.919326,3.666
432,0.0649378,0.922488,3.67424
433,0.0648412,0.923081,3.68249
434,0.0647447,0.917251,3.69075
435,0.0646485,0.920759,3.69907
436,0.0645526,0.91982,3.70734
437,0.064457,0.916461,3.7156
438,0.0643617,0.918635,3.72386
439,0.0642667,0.92229,3.73218
440,0.064172,0.917844,3.74044
441,0.0640778,0.919376,3.74869
442,0.0639838,0.919129,3.75692
443,0.0638899,0.918437,3.76524
444,0.0637965,0.918832,3.77353
445,0.0637033,0.921599,3.78179
446,0.0636105,0.922191,3.79014
447,0.0635178,0.923871,3.79842
448,0.0634254,0.919474,3.80667
449,0.0633333,0.918585,3.81494
450,0.0632415,0.919573,3.82319
451,0.06315,0.920512,3.83151
452,0.0630589,0.920018,3.83977
453,0.0629679,0.922686,3.84807
454,0.0628772,0.917498,3.85631
455,0.062787,0.921994,3.86458
456,0.0626971,0.922636,3.87285
457,0.0626074,0.918635,3.88117
458,0.0625179,0.921055,3.88943
459,0.0624287,0.922686,3.89767
460,0.0623397,0.920561,3.90595
461,0.062251,0.921352,3.91418
462,0.0621626,0.91819,3.92243
463,0.0620745,0.921352,3.93072
464,0.0619865,0.919425,3.93897
465,0.0618988,0.920018,3.94724
466,0.0618115,0.919672,3.95551
467,0.0617243,0.921401,3.96378
468,0.0616374,0.921549,3.97211
469,0.0615508,0.922043,3.9804
470,0.0614645,0.918684,3.98867
471,0.0613785,0.918635,3.99694
472,0.0612927,0.920561,4.00522
473,0.0612071,0.923427,4.01347
474,0.0611217,0.919623,4.02172
475,0.0610365,0.918684,4.02998
476,0.0609518,0.916362,4.03824
477,0.0608672,0.922389,4.04647
478,0.0607829,0.920709,4.05469
479,0.0606989,0.923822,4.06294
480,0.0606148,0.918882,4.07122
481,0.0605314,0.922389,4.07948
482,0.0604481,0.921401,4.08772
483,0.0603651,0.920018,4.09598
484,0.0602821,0.916362,4.10423
485,0.0601996,0.916016,4.11247
486,0.0601171,0.92066,4.12071
487,0.0600351,0.918437,4.12893
488,0.0599531,0.919573,4.13719
489,0.0598715,0.92313,4.14546
490,0.05979,0.918585,4.15369
491,0.0597088,0.920462,4.16197
492,0.0596277,0.920166,4.17026
493,0.0595471,0.921747,4.17852
494,0.0594666,0.917202,4.18683
495,0.0593862,0.921302,4.19516
496,0.0593061,0.918832,4.20347
497,0.0592263,0.921697,4.2117
498,0.0591467,0.921846,4.21996
499,0.0590674,0.921599,4.22823
500,0.058988,0.919919,4.23645
501,0.058909,0.921055,4.24476
502,0.0588304,0.919277,4.25305
503,0.0587518,0.924019,4.26134
504,0.0586736,0.921599,4.26964
505,0.0585954,0.92234,4.27811
506,0.0585178,0.922438,4.28656
507,0.0584402,0.920364,4.29502
508,0.0583628,0.920166,4.30352
509,0.0582857,0.91982,4.31198
510,0.0582087,0.922982,4.32044
511,0.0581319,0.919277,4.32888
512,0.0580554,0.920956,4.33737
513,0.057979,0.919623,4.34585
514,0.057903,0.921253,4.3544
515,0.0578271,0.921154,4.36286
516,0.0577513,0.922438,4.37135
517,0.0576759,0.924415,4.37979
518,0.0576006,0.92318,4.38827
519,0.0575256,0.925946,4.39672
520,0.0574509,0.922537,4.40519
521,0.0573763,0.923427,4.41365
522,0.0573019,0.919326,4.42209
523,0.0572277,0.919079,4.43058
524,0.0571535,0.925403,4.43905
525,0.0570796,0.925304,4.44751
526,0.057006,0.92397,4.45601
527,0.0569325,0.921895,4.46445
528,0.0568592,0.921253,4.47293
529,0.0567862,0.920808,4.48144
530,0.0567134,0.923031,4.48995
531,0.0566408,0.92234,4.49843
532,0.0565683,0.91987,4.50694
533,0.0564961,0.917943,4.51543
534,0.056424,0.922735,4.52388
535,0.0563521,0.919623,4.53235
536,0.0562804,0.920611,4.54078
537,0.0562088,0.921994,4.54924
538,0.0561375,0.921944,4.55769
539,0.0560665,0.923328,4.56616
540,0.0559957,0.922834,4.57465
541,0.0559249,0.921846,4.58311
542,0.0558544,0.923427,4.59158
543,0.0557841,0.921599,4.60002
544,0.055714,0.920858,4.60853
545,0.0556441,0.924612,4.61698
546,0.0555743,0.922636,4.62542
547,0.0555046,0.922636,4.63387
548,0.0554353,0.92318,4.64234
549,0.055366,0.919129,4.65083
550,0.055297,0.922043,4.65933
551,0.0552281,0.920067,4.6678
552,0.0551594,0.921203,4.67634
553,0.0550909,0.923377,4.68478
554,0.0550225,0.925748,4.69327
555,0.0549544,0.92397,4.70172
556,0.0548863,0.924217,4.71023
557,0.0548185,0.922933,4.71872
558,0.054751,0.922982,4.72722
559,0.0546835,0.92397,4.73572
560,0.0546164,0.921994,4.74421
561,0.0545493,0.92476,4.75265
562,0.0544824,0.925007,4.76114
563,0.0544158,0.924365,4.76965
564,0.0543491,0.922191,4.77813
565,0.0542827,0.918338,4.7866
566,0.0542165,0.92397,4.79507
567,0.0541506,0.921006,4.80354
568,0.0540848,0.921203,4.81204
569,0.0540191,0.921549,4.82057
570,0.0539537,0.925304,4.82904
571,0.0538884,0.924069,4.83755
572,0.0538233,0.923772,4.84603
573,0.0537581,0.921253,4.8545
574,0.0536933,0.9256,4.86298
575,0.0536286,0.923476,4.87146
576,0.053564,0.92476,4.87991
577,0.0534997,0.923871,4.88837
578,0.0534354,0.924662,4.89682
579,0.0533714,0.924513,4.90529
580,0.0533076,0.92318,4.91373
581,0.0532439,0.920166,4.92218
582,0.0531803,0.924662,4.93068
583,0.0531169,0.92145,4.93922
584,0.0530536,0.920413,4.94772
585,0.0529906,0.922438,4.95622
586,0.0529277,0.922241,4.96467
587,0.052865,0.923229,4.97316
588,0.0528023,0.92145,4.98162
589,0.05274,0.923229,4.99018
590,0.0526776,0.923229,4.99865
591,0.0526155,0.92807,5.00783
592,0.0525535,0.921055,5.01645
593,0.0524918,0.92318,5.02489
594,0.0524299,0.920956,5.03332
595,0.0523684,0.922438,5.04175
596,0.052307,0.92229,5.05019
597,0.0522457,0.922834,5.05863
598,0.0521847,0.920611,5.06707
599,0.0521238,0.920462,5.07547
600,0.0520629,0.922241,5.08392
601,0.0520023,0.921352,5.09238
602,0.0519418,0.921154,5.10076
603,0.0518815,0.921203,5.10916
604,0.0518213,0.924909,5.11755
605,0.0517614,0.923328,5.12592
606,0.0517015,0.924415,5.13431
607,0.0516416,0.925403,5.14272
608,0.051582,0.921895,5.15114
609,0.0515226,0.922834,5.15957
610,0.0514633,0.920808,5.16797
611,0.0514042,0.922537,5.17639
612,0.0513451,0.920808,5.18476
613,0.0512863,0.927774,5.19318
614,0.0512276,0.920709,5.20157
615,0.0511689,0.924168,5.20998
616,0.0511105,0.92145,5.21838
617,0.0510521,0.921944,5.2268
618,0.050994,0.923871,5.23521
619,0.050936,0.922636,5.24359
620,0.0508782,0.922883,5.25204
621,0.0508205,0.923476,5.26046
622,0.0507627,0.923921,5.26884
623,0.0507052,0.924711,5.27725
624,0.050648,0.924316,5.28564
625,0.0505908,0.922636,5.29404
626,0.0505338,0.925403,5.30249
627,0.050477,0.923525,5.3109
628,0.0504202,0.921352,5.31928
629,0.0503636,0.925946,5.32766
630,0.0503072,0.922488,5.33608
631,0.0502508,0.920265,5.3445
632,0.0501945,0.92229,5.3529
633,0.0501384,0.924415,5.36129
634,0.0500825,0.920166,5.36967
635,0.0500266,0.9256,5.37812
636,0.0499709,0.921944,5.38649
637,0.0499153,0.922982,5.39496
638,0.0498599,0.92318,5.40333
639,0.0498046,0.923525,5.41171
640,0.0497494,0.925699,5.42011
641,0.0496943,0.921994,5.42847
642,0.0496394,0.920808,5.43682
643,0.0495845,0.923081,5.44526
644,0.0495299,0.923772,5.45365
645,0.0494753,0.922438,5.46208
646,0.0494209,0.921055,5.47053
647,0.0493666,0.923229,5.47891
648,0.0493124,0.922735,5.48727
649,0.0492584,0.920709,5.49567
650,0.0492045,0.922735,5.5041
651,0.0491507,0.926045,5.51249
652,0.049097,0.922735,5.52087
653,0.0490434,0.925551,5.52928
654,0.04899,0.919968,5.53767
655,0.0489367,0.925057,5.5461
656,0.0488834,0.922587,5.55456
657,0.0488303,0.918882,5.56302
658,0.0487774,0.918733,5.57149
659,0.0487245,0.923278,5.57989
660,0.0486719,0.924316,5.58831
661,0.0486192,0.922982,5.59674
662,0.0485669,0.926094,5.60513
663,0.0485145,0.925304,5.61353
664,0.0484624,0.921302,5.62194
665,0.0484103,0.920067,5.63038
666,0.0483583,0.918684,5.63877
667,0.0483064,0.923328,5.64724
668,0.0482547,0.920462,5.65563
669,0.0482031,0.920808,5.66401
670,0.0481516,0.921648,5.6724
671,0.0481001,0.925304,5.68081
672,0.0480489,0.922883,5.68926
673,0.0479977,0.922093,5.69766
674,0.0479467,0.923822,5.70606
675,0.0478957,0.921747,5.71443
676,0.0478448,0.927428,5.72284
677,0.0477941,0.9215,5.73134
678,0.0477435,0.921105,5.73973
679,0.0476929,0.924563,5.74818
680,0.0476426,0.921994,5.75655
681,0.0475923,0.924365,5.76497
682,0.0475422,0.924118,5.77343
683,0.0474921,0.922784,5.78184
684,0.0474421,0.921599,5.79033
685,0.0473923,0.923575,5.79871
686,0.0473426,0.922982,5.80711
687,0.047293,0.921648,5.8155
688,0.0472435,0.921549,5.82391
689,0.0471941,0.920611,5.83236
690,0.0471448,0.922241,5.84075
691,0.0470956,0.92234,5.84913
692,0.0470466,0.922587,5.85749
693,0.0469977,0.92229,5.86585
694,0.0469488,0.925106,5.87431
695,0.0469001,0.923723,5.88278
696,0.0468515,0.924069,5.8912
697,0.0468031,0.922438,5.8996
698,0.0467547,0.921401,5.90797
699,0.0467064,0.920858,5.91634
700,0.0466582,0.923674,5.92477
701,0.0466102,0.926638,5.93319
702,0.0465622,0.922537,5.94158
703,0.0465143,0.92234,5.94997
704,0.0464666,0.923624,5.95836
705,0.0464189,0.922636,5.96673
706,0.0463714,0.924316,5.97518
707,0.046324,0.920462,5.9836
708,0.0462767,0.921055,5.99195
709,0.0462294,0.926885,6.00038
710,0.0461822,0.921895,6.00876
711,0.0461351,0.922834,6.01717
712,0.0460882,0.922933,6.02559
713,0.0460414,0.925304,6.03399
714,0.0459946,0.924563,6.04238
715,0.045948,0.924513,6.05078
716,0.0459014,0.924464,6.05925
717,0.0458549,0.922191,6.06771
718,0.0458085,0.923427,6.07613
719,0.0457622,0.920166,6.08452
720,0.045716,0.922241,6.09296
721,0.0456699,0.925057,6.10143
722,0.045624,0.924662,6.10987
723,0.0455781,0.928466,6.11831
724,0.0455323,0.92481,6.12672
725,0.0454866,0.92565,6.1352
726,0.045441,0.92318,6.14363
727,0.0453955,0.926588,6.15201
728,0.0453501,0.9215,6.1604
729,0.0453048,0.925106,6.16879
730,0.0452595,0.922043,6.1772
731,0.0452144,0.920067,6.1856
732,0.0451694,0.923871,6.19399
733,0.0451245,0.921549,6.20237
734,0.0450796,0.925946,6.21076
735,0.0450348,0.923822,6.2192
736,0.04499,0.922191,6.22759
737,0.0449455,0.922043,6.23597
738,0.044901,0.920808,6.2444
739,0.0448567,0.922043,6.25282
740,0.0448124,0.922438,6.26128
741,0.0447682,0.922389,6.26969
742,0.0447241,0.923624,6.2781
743,0.0446801,0.924266,6.28653
744,0.0446362,0.92565,6.29494
745,0.0445924,0.924415,6.30338
746,0.0445487,0.920907,6.31178
747,0.0445051,0.923525,6.32019
748,0.0444616,0.925798,6.32857
749,0.0444182,0.922142,6.33695
750,0.0443748,0.926539,6.34532
751,0.0443315,0.921895,6.35381
752,0.0442884,0.924365,6.36226
753,0.0442454,0.921895,6.37072
754,0.0442024,0.924266,6.37912
755,0.0441595,0.922587,6.38754
756,0.0441167,0.921055,6.39593
757,0.044074,0.923229,6.40522
758,0.0440313,0.928317,6.41512
759,0.0439887,0.923377,6.4235
760,0.0439463,0.921352,6.43183
761,0.043904,0.922784,6.44017
762,0.0438617,0.919474,6.44856
763,0.0438194,0.921648,6.45688
764,0.0437773,0.92145,6.46525
765,0.0437353,0.920314,6.47359
766,0.0436934,0.922686,6.48193
767,0.0436514,0.923476,6.49032
768,0.0436097,0.925403,6.49866
769,0.0435679,0.918486,6.50697
770,0.0435262,0.92234,6.51529
771,0.0434848,0.920611,6.52364
772,0.0434433,0.925699,6.53196
773,0.0434019,0.92318,6.54028
774,0.0433606,0.923772,6.54869
775,0.0433194,0.922587,6.55706
776,0.0432783,0.921154,6.56545
777,0.0432374,0.923278,6.57376
778,0.0431964,0.92481,6.58212
779,0.0431556,0.92476,6.59048
780,0.0431148,0.926193,6.59887
781,0.0430742,0.91982,6.60723
782,0.0430335,0.92234,6.61557
783,0.042993,0.921994,6.62388
784,0.0429526,0.923476,6.63222
785,0.0429122,0.922488,6.64056
786,0.0428719,0.924464,6.64895
787,0.0428317,0.925897,6.65728
788,0.0427915,0.922735,6.66561
789,0.0427516,0.921302,6.67396
790,0.0427115,0.926341,6.68228
