index,Cross Entropy,Accuracy
73,0.161817,0.914386,0.786367
74,0.160885,0.915176,0.796651
75,0.159969,0.915325,0.806845
76,0.159069,0.912706,0.817057
77,0.158184,0.915572,0.827264
78,0.157315,0.916905,0.837433
79,0.156461,0.916609,0.847667
80,0.155619,0.913398,0.857912
81,0.154792,0.914979,0.868206
82,0.153976,0.912113,0.87839
83,0.153176,0.91735,0.888569
84,0.152387,0.917498,0.898732
85,0.151611,0.914287,0.908929
86,0.150845,0.914435,0.919082
87,0.15009,0.917696,0.929265
88,0.149348,0.917202,0.939506
89,0.148617,0.917795,0.94977
90,0.147895,0.915374,0.959986
91,0.147184,0.917054,0.970127
92,0.146482,0.916708,0.980324
93,0.145789,0.915522,0.990533
94,0.145107,0.917696,1.00071
95,0.144434,0.929849,1.01683
96,0.14377,0.918338,1.0272
97,0.143116,0.916461,1.03717
98,0.142469,0.917597,1.04707
99,0.141831,0.914188,1.05701
100,0.141199,0.916263,1.06695
101,0.140578,0.915078,1.07688
102,0.139963,0.914732,1.08685
103,0.139356,0.91409,1.09682
104,0.138757,0.921105,1.10679
105,0.138165,0.916807,1.11669
106,0.13758,0.917202,1.12656
107,0.137002,0.916362,1.13649
108,0.136431,0.91651,1.14641
109,0.135866,0.913546,1.15636
110,0.135308,0.915127,1.16625
111,0.134756,0.914584,1.17616
112,0.134211,0.917251,1.186
113,0.133672,0.916411,1.19596
114,0.133139,0.915868,1.20589
115,0.132611,0.917943,1.21584
116,0.13209,0.913348,1.22572
117,0.131573,0.917251,1.23562
118,0.131062,0.913941,1.24551
119,0.130558,0.916856,1.25544
120,0.130058,0.919376,1.2654
121,0.129564,0.915917,1.27534
122,0.129074,0.914979,1.28524
123,0.128589,0.918832,1.29514
124,0.12811,0.917449,1.30505
125,0.127636,0.915473,1.31497
126,0.127166,0.917103,1.32487
127,0.1267,0.919129,1.33479
128,0.12624,0.917893,1.34475
129,0.125783,0.915423,1.35471
130,0.125331,0.917696,1.36462
131,0.124883,0.916856,1.37452
132,0.124441,0.918239,1.38444
133,0.124001,0.915275,1.39435
134,0.123566,0.918388,1.40434
135,0.123135,0.917745,1.41429
136,0.122708,0.919672,1.42424
137,0.122285,0.918289,1.43415
138,0.121866,0.920117,1.44406
139,0.12145,0.919623,1.45399
140,0.121039,0.918882,1.46391
141,0.120631,0.91567,1.47379
142,0.120227,0.918338,1.48365
143,0.119826,0.916016,1.49356
144,0.119429,0.918733,1.50344
145,0.119035,0.916807,1.51337
146,0.118643,0.919227,1.52328
147,0.118255,0.920858,1.53322
148,0.117871,0.921796,1.54311
149,0.11749,0.916757,1.55308
150,0.117112,0.917844,1.56305
151,0.116738,0.915275,1.57294
152,0.116366,0.915522,1.5828
153,0.115997,0.92318,1.59275
154,0.115632,0.918931,1.60267
155,0.11527,0.920364,1.6126
156,0.11491,0.92145,1.6225
157,0.114553,0.92318,1.63247
158,0.114199,0.918585,1.64241
159,0.113848,0.921006,1.65233
160,0.1135,0.921599,1.66236
161,0.113154,0.917251,1.6723
162,0.11281,0.920907,1.68221
163,0.112469,0.921352,1.69219
164,0.112131,0.920611,1.70213
165,0.111796,0.918585,1.71204
166,0.111463,0.920759,1.72194
167,0.111133,0.919623,1.73189
168,0.110805,0.922883,1.74187
169,0.11048,0.921648,1.75183
170,0.110157,0.92234,1.76171
171,0.109837,0.920858,1.77165
172,0.109518,0.921895,1.78159
173,0.109202,0.921352,1.79152
174,0.108888,0.92145,1.80152
175,0.108577,0.922241,1.81151
176,0.108268,0.921302,1.82152
177,0.107961,0.922636,1.83147
178,0.107656,0.923575,1.84149
179,0.107353,0.921006,1.85151
180,0.107053,0.923278,1.8614
181,0.106754,0.91982,1.8713
182,0.106457,0.921648,1.88116
183,0.106162,0.921549,1.89106
184,0.105869,0.92318,1.90092
185,0.105578,0.921796,1.91087
186,0.10529,0.923871,1.92078
187,0.105003,0.92481,1.93081
188,0.104718,0.921994,1.94086
189,0.104434,0.920512,1.95088
190,0.104153,0.921203,1.96075
191,0.103874,0.920907,1.97066
192,0.103596,0.920512,1.98052
193,0.10332,0.923674,1.99044
194,0.103046,0.921401,2.00033
195,0.102774,0.91898,2.01022
196,0.102503,0.920166,2.02018
197,0.102234,0.922389,2.03011
198,0.101967,0.919227,2.0402
199,0.101701,0.924909,2.05016
200,0.101438,0.918585,2.06009
201,0.101176,0.920858,2.07
202,0.100915,0.919425,2.0799
203,0.100656,0.92229,2.08986
204,0.100398,0.919968,2.09974
205,0.100143,0.921895,2.10962
206,0.099888,0.919425,2.1195
207,0.0996354,0.920117,2.12939
208,0.0993839,0.920117,2.13927
209,0.0991342,0.92313,2.14922
210,0.0988859,0.922834,2.15916
211,0.0986393,0.9215,2.1691
212,0.0983941,0.923476,2.17899
213,0.0981504,0.923476,2.18891
214,0.0979083,0.922537,2.19891
215,0.0976675,0.925254,2.20877
216,0.0974282,0.920018,2.21863
217,0.0971903,0.926736,2.22855
218,0.0969537,0.922686,2.23845
219,0.0967183,0.923822,2.24837
220,0.0964843,0.919079,2.25823
221,0.096252,0.922142,2.26817
222,0.0960208,0.922636,2.27803
223,0.0957905,0.922834,2.28793
224,0.0955613,0.923427,2.29784
225,0.095334,0.921401,2.3078
226,0.0951079,0.921352,2.31771
227,0.0948831,0.923229,2.32762
228,0.0946594,0.923031,2.33752
229,0.0944368,0.92229,2.34747
230,0.0942155,0.92145,2.3574
231,0.0939953,0.922883,2.36734
232,0.0937764,0.926094,2.37721
233,0.0935585,0.926736,2.38709
234,0.0933419,0.920314,2.39698
235,0.0931261,0.924612,2.40695
236,0.0929119,0.921006,2.41693
237,0.0926985,0.919968,2.4269
238,0.0924866,0.92481,2.43683
239,0.0922758,0.922241,2.44683
240,0.0920661,0.922438,2.45675
241,0.0918573,0.9215,2.46661
242,0.0916497,0.923229,2.47654
243,0.0914431,0.920709,2.48648
244,0.0912377,0.924563,2.49646
245,0.0910335,0.924365,2.50641
246,0.0908302,0.926934,2.51637
247,0.0906281,0.919672,2.52628
248,0.0904268,0.923328,2.5362
249,0.0902267,0.921105,2.54614
250,0.0900276,0.923377,2.5561
251,0.0898295,0.9215,2.56609
252,0.0896322,0.925501,2.57604
253,0.0894361,0.926638,2.586
254,0.089241,0.92481,2.59596
255,0.0890467,0.922784,2.60588
256,0.0888535,0.923278,2.61586
257,0.0886618,0.924612,2.62581
258,0.0884704,0.925057,2.63574
259,0.0882799,0.923081,2.64561
260,0.0880903,0.923921,2.65554
261,0.0879017,0.923921,2.66546
262,0.087714,0.922043,2.67539
263,0.0875272,0.923427,2.68534
264,0.0873413,0.925106,2.69525
265,0.0871564,0.923871,2.70516
266,0.0869721,0.923525,2.71506
267,0.086789,0.92565,2.72496
268,0.0866065,0.921599,2.7349
269,0.0864254,0.924069,2.7448
270,0.0862447,0.925847,2.7547
271,0.0860651,0.926341,2.76457
272,0.0858863,0.926983,2.77449
273,0.0857079,0.921895,2.7844
274,0.0855306,0.926094,2.79432
275,0.0853541,0.924612,2.80419
276,0.0851787,0.926094,2.81412
277,0.0850038,0.924711,2.82401
278,0.0848298,0.922883,2.83398
279,0.0846567,0.924711,2.84402
280,0.0844841,0.9256,2.85396
281,0.0843127,0.925798,2.86386
282,0.0841419,0.92481,2.87378
283,0.0839718,0.926885,2.88378
284,0.0838025,0.921846,2.89371
285,0.0836341,0.926045,2.90362
286,0.0834663,0.92481,2.91352
287,0.083299,0.92397,2.92349
288,0.0831327,0.923822,2.93342
289,0.082967,0.922883,2.94332
290,0.0828024,0.923624,2.95328
291,0.0826383,0.926736,2.96324
292,0.0824749,0.926045,2.97315
293,0.0823121,0.927823,2.98305
294,0.0821503,0.925995,2.99303
295,0.0819892,0.925995,3.00339
296,0.0818285,0.927231,3.01381
297,0.0816688,0.92812,3.02374
298,0.0815097,0.925748,3.03375
299,0.0813514,0.924711,3.04367
300,0.0811937,0.924415,3.05365
301,0.0810365,0.92313,3.06355
302,0.0808801,0.926687,3.07345
303,0.0807244,0.923229,3.08339
304,0.0805697,0.924513,3.09328
305,0.0804154,0.926391,3.1032
306,0.0802617,0.92476,3.11308
307,0.0801084,0.924316,3.12302
308,0.0799561,0.927626,3.13295
309,0.0798044,0.926983,3.14294
310,0.0796533,0.9256,3.15286
311,0.0795029,0.923921,3.16279
312,0.0793528,0.922686,3.17268
313,0.0792037,0.925304,3.18258
314,0.0790552,0.925205,3.1925
315,0.0789071,0.928021,3.20242
316,0.0787596,0.926094,3.21231
317,0.0786128,0.92565,3.22221
318,0.0784666,0.922537,3.23208
319,0.0783208,0.925205,3.24207
320,0.0781757,0.921747,3.252
321,0.0780312,0.924612,3.26194
322,0.0778873,0.925156,3.27184
323,0.0777442,0.926045,3.28191
324,0.0776013,0.926242,3.29185
325,0.0774593,0.925995,3.30178
326,0.0773178,0.927478,3.31173
327,0.0771772,0.926489,3.32167
328,0.0770369,0.922982,3.3316
329,0.0768971,0.927478,3.34162
330,0.0767578,0.92318,3.3516
331,0.0766191,0.926638,3.36157
332,0.0764809,0.929305,3.3715
333,0.0763433,0.925699,3.38145
334,0.0762063,0.928416,3.39143
335,0.0760699,0.928466,3.40139
336,0.0759337,0.928713,3.41136
337,0.0757981,0.928466,3.42127
338,0.075663,0.928416,3.43118
339,0.0755284,0.927922,3.44106
340,0.0753945,0.92481,3.451
341,0.0752609,0.926539,3.4609
342,0.0751279,0.924909,3.47083
343,0.0749954,0.927626,3.48072
344,0.0748635,0.926341,3.49063
345,0.074732,0.926539,3.50052
346,0.0746014,0.928317,3.5105
347,0.0744708,0.927527,3.52043
348,0.074341,0.927329,3.53037
349,0.0742116,0.923229,3.54029
350,0.0740828,0.926292,3.55024
351,0.0739542,0.925403,3.56014
352,0.0738265,0.929256,3.57008
353,0.0736991,0.926391,3.58001
354,0.073572,0.923674,3.58998
355,0.0734453,0.925403,3.59995
356,0.0733194,0.925946,3.60987
357,0.0731938,0.929256,3.61978
358,0.0730688,0.926292,3.62964
359,0.0729441,0.926835,3.63961
360,0.0728197,0.927972,3.64953
361,0.072696,0.927873,3.65946
362,0.0725728,0.924019,3.6694
363,0.07245,0.926934,3.67929
364,0.0723278,0.926885,3.6892
365,0.0722057,0.925057,3.69917
366,0.0720844,0.925205,3.70906
367,0.0719634,0.928564,3.71903
368,0.0718427,0.928416,3.72892
369,0.0717225,0.927527,3.73883
370,0.071603,0.926687,3.74877
371,0.0714839,0.926045,3.7587
372,0.0713652,0.928663,3.7686
373,0.0712466,0.929503,3.77852
374,0.0711286,0.925995,3.78838
375,0.071011,0.925156,3.79829
376,0.070894,0.925798,3.80823
377,0.0707771,0.930046,3.81812
378,0.0706609,0.924662,3.82801
379,0.0705452,0.929058,3.83796
380,0.0704296,0.927626,3.84787
381,0.0703145,0.928515,3.8578
382,0.0701997,0.927527,3.8677
383,0.0700855,0.925798,3.87759
384,0.0699717,0.927329,3.88744
385,0.0698581,0.925798,3.89737
386,0.0697449,0.926391,3.90727
387,0.0696321,0.931034,3.91717
388,0.0695197,0.926736,3.92706
389,0.0694078,0.928317,3.9369
390,0.0692962,0.928713,3.94682
391,0.069185,0.925254,3.95671
392,0.0690743,0.923624,3.96662
393,0.0689638,0.925353,3.97652
394,0.0688537,0.929355,3.98646
395,0.0687441,0.926687,3.99641
396,0.0686348,0.926687,4.00635
397,0.0685257,0.927329,4.01628
398,0.0684171,0.931084,4.0262
399,0.0683089,0.925007,4.03614
400,0.0682011,0.929058,4.04609
401,0.0680936,0.928466,4.05613
402,0.0679866,0.926539,4.06609
403,0.0678798,0.927527,4.07606
404,0.0677734,0.927873,4.08601
405,0.0676674,0.930293,4.09598
406,0.0675617,0.925897,4.1059
407,0.0674564,0.925995,4.11582
408,0.0673515,0.927626,4.12573
409,0.0672469,0.930244,4.1356
410,0.0671427,0.92891,4.14554
411,0.0670388,0.927527,4.15547
412,0.0669351,0.92807,4.1654
413,0.0668318,0.927181,4.17528
414,0.066729,0.928021,4.18517
415,0.0666264,0.928021,4.19507
416,0.066524,0.926539,4.20497
417,0.0664222,0.929207,4.21485
418,0.0663207,0.927478,4.22475
419,0.0662195,0.931677,4.23464
420,0.0661184,0.924958,4.24462
421,0.0660181,0.925304,4.25456
422,0.0659178,0.927675,4.26447
423,0.065818,0.932665,4.27435
424,0.0657183,0.927972,4.28425
425,0.0656189,0.928219,4.29418
426,0.06552,0.927972,4.30413
427,0.0654214,0.928021,4.31408
428,0.0653231,0.926687,4.32404
429,0.0652251,0.926539,4.33395
430,0.0651274,0.927626,4.34389
431,0.0650299,0.929404,4.35381
432,0.064933,0.93227,4.3637
433,0.0648362,0.927823,4.37359
434,0.0647399,0.927428,4.38346
435,0.0646437,0.926687,4.39335
436,0.0645477,0.927033,4.40323
437,0.0644523,0.929355,4.41315
438,0.0643571,0.928268,4.42308
439,0.0642622,0.927675,4.43301
440,0.0641677,0.926094,4.443
441,0.0640732,0.926341,4.45293
442,0.0639792,0.927774,4.46288
443,0.0638853,0.92728,4.47283
444,0.063792,0.927774,4.48277
445,0.0636988,0.929108,4.49271
446,0.063606,0.928564,4.50262
447,0.0635134,0.929256,4.51253
448,0.0634209,0.927823,4.52245
449,0.063329,0.927774,4.53238
450,0.0632374,0.932023,4.54238
451,0.0631459,0.92975,4.55232
452,0.0630547,0.929355,4.56222
453,0.0629638,0.928861,4.57211
454,0.0628732,0.928663,4.58202
455,0.062783,0.930936,4.59191
456,0.0626929,0.927478,4.60179
457,0.062603,0.93054,4.61185
458,0.0625135,0.925946,4.62182
459,0.0624243,0.92728,4.63175
460,0.0623354,0.930442,4.64169
461,0.0622467,0.929799,4.65158
462,0.0621584,0.928169,4.66151
463,0.0620702,0.927478,4.67145
464,0.0619822,0.930837,4.68135
465,0.0618946,0.927675,4.69121
466,0.0618072,0.929454,4.70113
467,0.0617202,0.927033,4.71101
468,0.0616334,0.929355,4.72094
469,0.0615468,0.927231,4.73085
470,0.0614603,0.92812,4.74078
471,0.0613743,0.925748,4.75077
472,0.0612885,0.92644,4.76071
473,0.0612029,0.928219,4.77069
474,0.0611175,0.93138,4.78066
475,0.0610324,0.933159,4.79063
476,0.0609475,0.932121,4.80058
477,0.0608631,0.930985,4.81052
478,0.0607787,0.928317,4.82057
479,0.0606946,0.926983,4.8305
480,0.0606107,0.929849,4.84045
481,0.060527,0.929108,4.8504
482,0.0604437,0.930787,4.86034
483,0.0603606,0.931924,4.87029
484,0.0602777,0.929503,4.88028
485,0.0601951,0.929602,4.89022
486,0.0601128,0.929009,4.90011
487,0.0600306,0.927972,4.91005
488,0.0599487,0.927972,4.91993
489,0.0598671,0.928811,4.92999
490,0.0597856,0.931677,4.93994
491,0.0597045,0.927972,4.94991
492,0.0596235,0.928466,4.95986
493,0.0595428,0.933356,4.96978
494,0.0594623,0.929503,4.9797
495,0.0593821,0.929157,4.98966
496,0.0593021,0.929454,4.99958
497,0.0592224,0.930787,5.01011
498,0.0591429,0.931331,5.02019
499,0.0590637,0.928268,5.0301
500,0.0589845,0.929404,5.03999
501,0.0589055,0.932813,5.05
502,0.0588268,0.931281,5.06001
503,0.0587484,0.927675,5.07
504,0.0586702,0.931034,5.07998
505,0.0585922,0.929701,5.09
506,0.0585144,0.927823,5.09994
507,0.0584368,0.931232,5.10991
508,0.0583595,0.926786,5.11985
509,0.0582825,0.927379,5.12977
510,0.0582056,0.926391,5.13965
511,0.0581289,0.931232,5.14954
512,0.0580525,0.931034,5.1595
513,0.0579761,0.931627,5.16941
514,0.0579001,0.92896,5.17938
515,0.0578242,0.928466,5.18925
516,0.0577486,0.928564,5.19922
517,0.0576732,0.926144,5.20913
518,0.057598,0.929157,5.21906
519,0.0575229,0.932517,5.22897
520,0.0574481,0.931133,5.23888
521,0.0573735,0.930096,5.24879
522,0.057299,0.928169,5.25874
523,0.0572247,0.930195,5.26866
524,0.0571507,0.929355,5.27861
525,0.0570768,0.929404,5.28854
526,0.0570032,0.927873,5.29851
527,0.0569298,0.929454,5.30847
528,0.0568565,0.929108,5.31843
529,0.0567835,0.929404,5.32834
530,0.0567108,0.925304,5.33825
531,0.0566382,0.92891,5.34815
532,0.0565658,0.926341,5.3581
533,0.0564936,0.93385,5.368
534,0.0564216,0.929602,5.37792
535,0.0563497,0.932862,5.38787
536,0.0562781,0.930096,5.39781
537,0.0562066,0.930936,5.40779
538,0.0561354,0.928317,5.41775
539,0.0560645,0.927774,5.42764
540,0.0559937,0.925501,5.43755
541,0.0559229,0.926539,5.44748
542,0.0558524,0.927181,5.45746
543,0.0557821,0.930837,5.46744
544,0.0557121,0.931874,5.47736
545,0.055642,0.930195,5.48729
546,0.0555723,0.928811,5.49726
547,0.0555027,0.926242,5.50717
548,0.0554334,0.928169,5.51707
549,0.0553641,0.92812,5.527
550,0.055295,0.932072,5.53694
551,0.0552262,0.93138,5.54692
552,0.0551574,0.930837,5.55692
553,0.0550889,0.930195,5.56687
554,0.0550206,0.930096,5.57679
555,0.0549523,0.933554,5.58673
556,0.0548844,0.927626,5.59672
557,0.0548166,0.932813,5.60663
558,0.0547491,0.934344,5.61655
559,0.0546817,0.929602,5.62648
560,0.0546145,0.927231,5.63642
561,0.0545475,0.931479,5.64645
562,0.0544807,0.933307,5.65643
563,0.054414,0.928614,5.66642
564,0.0543474,0.928614,5.67636
565,0.054281,0.927527,5.6863
566,0.0542147,0.930639,5.69629
567,0.0541489,0.933208,5.70631
568,0.0540831,0.930343,5.71625
569,0.0540174,0.930343,5.72615
570,0.0539519,0.92812,5.73611
571,0.0538867,0.932023,5.74611
572,0.0538215,0.930886,5.756
573,0.0537565,0.93138,5.7659
574,0.0536917,0.930145,5.77584
575,0.0536271,0.928515,5.78573
576,0.0535627,0.931331,5.79563
577,0.0534984,0.93385,5.80561
578,0.0534343,0.930293,5.8156
579,0.0533703,0.931281,5.82548
580,0.0533064,0.931183,5.83539
581,0.0532426,0.929898,5.8453
582,0.0531791,0.931479,5.85517
583,0.0531158,0.93222,5.86514
584,0.0530526,0.927873,5.87505
585,0.0529895,0.929355,5.88497
586,0.0529265,0.929701,5.89487
587,0.0528638,0.930293,5.9048
588,0.0528012,0.932862,5.91474
589,0.0527387,0.929207,5.92467
590,0.0526765,0.929602,5.93457
591,0.0526143,0.929157,5.9445
592,0.0525524,0.931529,5.95441
593,0.0524906,0.931034,5.96432
594,0.0524289,0.931084,5.97423
595,0.0523673,0.929701,5.98412
596,0.052306,0.926539,5.99403
597,0.0522448,0.930491,6.00392
598,0.0521837,0.935332,6.01382
599,0.0521227,0.930046,6.02367
600,0.052062,0.929552,6.03369
601,0.0520015,0.932912,6.04365
602,0.0519411,0.930738,6.05355
603,0.0518808,0.929651,6.06349
604,0.0518206,0.929404,6.07347
605,0.0517606,0.930491,6.08346
606,0.0517007,0.930738,6.09348
607,0.051641,0.930442,6.10345
608,0.0515814,0.932566,6.11338
609,0.0515219,0.930936,6.12333
610,0.0514625,0.930738,6.13324
611,0.0514035,0.930837,6.14316
612,0.0513444,0.930442,6.15312
613,0.0512856,0.929651,6.16303
614,0.0512268,0.932023,6.17295
615,0.0511682,0.931281,6.18287
616,0.0511098,0.931281,6.19275
617,0.0510515,0.930293,6.20264
618,0.0509933,0.931924,6.21254
619,0.0509353,0.930244,6.22243
620,0.0508773,0.93059,6.23241
621,0.0508196,0.933603,6.24238
622,0.050762,0.931627,6.25234
623,0.0507045,0.928713,6.26229
624,0.0506471,0.933505,6.2722
625,0.05059,0.931331,6.28206
626,0.050533,0.933159,6.29197
627,0.0504761,0.92891,6.3019
628,0.0504193,0.929948,6.31184
629,0.0503626,0.932566,6.32174
630,0.050306,0.932961,6.3318
631,0.0502497,0.92807,6.34171
632,0.0501934,0.933505,6.35164
633,0.0501373,0.934295,6.36153
634,0.0500814,0.933011,6.37143
635,0.0500254,0.929898,6.38136
636,0.0499697,0.929454,6.3913
637,0.0499141,0.929898,6.40127
638,0.0498586,0.935678,6.41188
639,0.0498033,0.931776,6.42185
640,0.0497482,0.931331,6.43178
641,0.0496932,0.929058,6.44165
642,0.0496382,0.928416,6.45152
643,0.0495834,0.930639,6.46141
644,0.0495287,0.932467,6.4713
645,0.0494742,0.930936,6.48117
646,0.0494198,0.931232,6.49104
647,0.0493654,0.931874,6.50094
648,0.0493111,0.931232,6.51082
649,0.049257,0.92891,6.52066
650,0.0492032,0.931232,6.53048
651,0.0491494,0.932368,6.54034
652,0.0490957,0.929948,6.55019
653,0.0490422,0.93054,6.56012
654,0.0489888,0.927922,6.56999
655,0.0489355,0.932517,6.57991
656,0.0488824,0.933406,6.58983
657,0.0488293,0.929404,6.5998
658,0.0487764,0.932467,6.60967
659,0.0487235,0.93227,6.61951
660,0.0486709,0.93143,6.62937
661,0.0486182,0.930244,6.63924
662,0.0485657,0.933406,6.64909
663,0.0485134,0.932418,6.65891
664,0.0484611,0.932023,6.66874
665,0.048409,0.93059,6.67855
666,0.0483569,0.933109,6.68837
667,0.0483051,0.931677,6.69825
668,0.0482532,0.931133,6.70813
669,0.0482016,0.933505,6.71795
670,0.0481501,0.932813,6.72792
671,0.0480986,0.934888,6.73778
672,0.0480473,0.932023,6.74763
673,0.0479961,0.9256,6.75748
674,0.0479451,0.933208,6.76737
675,0.0478942,0.930442,6.77721
676,0.0478435,0.934147,6.78702
677,0.0477928,0.931232,6.79688
678,0.0477422,0.932615,6.80677
679,0.0476916,0.932072,6.81671
680,0.0476412,0.934048,6.82652
681,0.047591,0.933554,6.83634
682,0.0475408,0.930195,6.84626
683,0.0474908,0.934196,6.85608
684,0.0474408,0.933752,6.8659
685,0.047391,0.930936,6.87572
686,0.0473412,0.928219,6.88552
687,0.0472917,0.930195,6.89534
688,0.0472421,0.930293,6.90516
689,0.0471927,0.935481,6.91501
690,0.0471434,0.931677,6.92489
691,0.0470943,0.931281,6.93473
692,0.0470451,0.931479,6.94463
693,0.0469961,0.931133,6.95448
694,0.0469473,0.931331,6.96434
695,0.0468985,0.931973,6.9742
696,0.04685,0.931034,6.984
697,0.0468015,0.932961,6.99382
698,0.0467531,0.934838,7.00365
699,0.0467049,0.931479,7.01349
700,0.0466567,0.931677,7.02331
701,0.0466086,0.933603,7.03314
702,0.0465607,0.932764,7.04298
703,0.0465128,0.933949,7.05293
704,0.0464649,0.930244,7.06276
705,0.0464172,0.930738,7.07256
706,0.0463697,0.93306,7.08235
707,0.0463223,0.931232,7.09225
708,0.046275,0.929849,7.10212
709,0.0462277,0.928317,7.11199
710,0.0461806,0.931529,7.12184
711,0.0461335,0.934295,7.13176
712,0.0460865,0.93143,7.14162
713,0.0460397,0.933505,7.15144
714,0.0459929,0.933307,7.16137
715,0.0459462,0.930392,7.17122
716,0.0458997,0.930886,7.18104
717,0.0458533,0.932714,7.19087
718,0.0458069,0.930936,7.2007
719,0.0457606,0.927626,7.21053
720,0.0457145,0.929701,7.22032
721,0.0456684,0.930244,7.23018
722,0.0456224,0.931183,7.24
723,0.0455767,0.932023,7.24988
724,0.0455308,0.935283,7.25971
725,0.0454852,0.933208,7.26954
726,0.0454395,0.933356,7.27937
727,0.0453941,0.932368,7.28923
728,0.0453487,0.929305,7.29905
729,0.0453034,0.931776,7.30889
730,0.0452582,0.93469,7.31869
731,0.045213,0.93227,7.32851
732,0.045168,0.929701,7.33839
733,0.045123,0.929108,7.34825
734,0.0450782,0.931825,7.35806
735,0.0450335,0.932467,7.36791
736,0.0449889,0.933307,7.3778
737,0.0449443,0.932319,7.38766
738,0.0448999,0.933406,7.39755
739,0.0448555,0.93143,7.40754
740,0.0448113,0.934641,7.41749
741,0.0447672,0.933653,7.42738
742,0.0447231,0.932961,7.43724
743,0.0446791,0.93222,7.44716
744,0.0446353,0.930195,7.45704
745,0.0445915,0.930985,7.46697
746,0.0445479,0.934591,7.47684
747,0.0445042,0.931726,7.48667
748,0.0444608,0.930491,7.49647
749,0.0444173,0.934394,7.50641
750,0.044374,0.932714,7.51631
751,0.0443308,0.935678,7.52614
752,0.0442875,0.927576,7.53599
753,0.0442445,0.931776,7.54589
754,0.0442015,0.932615,7.55574
755,0.0441587,0.931924,7.56556
756,0.0441159,0.931726,7.57543
757,0.0440732,0.932665,7.58527
758,0.0440306,0.935876,7.59513
759,0.0439881,0.932566,7.60495
760,0.0439457,0.934196,7.61476
761,0.0439033,0.930195,7.6246
762,0.043861,0.929503,7.63445
763,0.0438189,0.933109,7.64433
764,0.0437766,0.9339,7.65421
765,0.0437347,0.93222,7.66404
766,0.0436927,0.932467,7.67387
767,0.0436508,0.930787,7.68368
768,0.043609,0.930145,7.69351
769,0.0435673,0.931973,7.70332
770,0.0435257,0.933258,7.71321
771,0.0434843,0.935036,7.72303
772,0.0434428,0.931874,7.73288
773,0.0434014,0.931281,7.74274
774,0.0433601,0.930985,7.75258
775,0.0433189,0.93469,7.76247
776,0.0432778,0.932714,7.77228
777,0.0432368,0.931677,7.78213
778,0.0431959,0.935629,7.79195
779,0.043155,0.92896,7.80176
780,0.0431142,0.933109,7.8116
781,0.0430735,0.932121,7.82142
782,0.0430328,0.931874,7.83129
783,0.0429922,0.929552,7.84109
784,0.0429518,0.930689,7.85092
785,0.0429115,0.935234,7.86077
786,0.0428712,0.931578,7.87061
787,0.042831,0.932862,7.88043
788,0.0427908,0.934443,7.8903
789,0.0427508,0.933406,7.9001
790,0.0427108,0.932121,7.90999
