1,0.001,1500
Loss,Accuracy
0.0933704,0.984191
0.0933173,0.984339
0.0932919,0.984241
0.093256,0.984339
0.0932298,0.984339
0.0932041,0.984339
0.0931848,0.984339
0.093169,0.984339
0.093173,0.984339
0.0932423,0.984488
0.0933164,0.984241
0.0932701,0.984438
0.0932574,0.98429
0.0931725,0.984488
0.0931395,0.984241
0.0930951,0.984488
0.0930594,0.984389
0.0930246,0.984438
0.0929988,0.984488
0.0929791,0.984438
0.0929678,0.984488
0.0929786,0.984438
0.0930687,0.984389
0.0931578,0.984636
0.0931454,0.984339
0.0931057,0.984636
0.093078,0.984339
0.093011,0.984636
0.0929825,0.984488
0.0929434,0.984636
0.0929249,0.984488
0.0928942,0.984636
0.0928772,0.984488
0.0928542,0.984636
0.0928388,0.984537
0.092819,0.984685
0.0928117,0.984636
0.0928469,0.984636
0.0929707,0.984587
0.0929484,0.984685
0.0929408,0.984587
0.0928691,0.984685
0.0928437,0.984636
0.0927839,0.984685
0.0927521,0.984636
0.0927094,0.984735
0.0926762,0.984735
0.0926509,0.984784
0.0926333,0.984735
0.0926302,0.984834
0.0926562,0.984685
0.0927536,0.984784
0.0928534,0.984587
0.09279,0.984784
0.0927781,0.984587
0.0927166,0.984784
0.0926895,0.984636
0.0926379,0.984834
0.0926119,0.984685
0.0925778,0.984932
0.0925533,0.984834
0.0925179,0.984883
0.0924942,0.984883
0.0924695,0.984883
0.0924589,0.984883
0.0924778,0.984932
0.092605,0.984784
0.092674,0.984932
0.0926424,0.984735
0.0926016,0.984932
0.0925829,0.984735
0.0925114,0.984982
0.0924851,0.984834
0.0924417,0.984982
0.0924177,0.984834
0.0923834,0.985031
0.0923614,0.984932
0.0923312,0.985081
0.0923141,0.984982
0.0922993,0.985081
0.0923183,0.984982
0.0924179,0.984982
0.0925329,0.984982
0.0924938,0.984932
0.0924604,0.984982
0.0924058,0.984982
0.0923721,0.985031
0.0923224,0.985031
0.0922954,0.985081
0.0922575,0.985081
0.0922369,0.98513
0.0922116,0.985081
0.092194,0.985179
0.0921722,0.985081
0.0921574,0.985179
0.0921405,0.985081
0.0921406,0.985179
0.0922321,0.985081
0.0923733,0.985031
0.0923352,0.984982
0.0923183,0.985031
0.0922523,0.985081
0.0922252,0.98513
0.0921801,0.98513
0.0921476,0.985179
0.0921124,0.98513
0.0920801,0.985179
0.0920535,0.985081
0.0920347,0.985179
0.0920096,0.985179
0.0919838,0.985179
0.0919615,0.985179
0.0919443,0.985179
0.0919322,0.985179
0.0919696,0.985179
0.0921539,0.985179
0.0922172,0.98513
0.0921738,0.985081
0.0921394,0.985179
0.092094,0.985081
0.0920765,0.985179
0.0920256,0.985179
0.0919956,0.985179
0.0919666,0.985229
0.0919514,0.985179
0.0919472,0.985278
0.0919632,0.985179
0.0919952,0.985179
0.0920268,0.985179
0.0919974,0.985179
0.0919557,0.985179
0.0918816,0.985278
0.0918266,0.985229
0.0917901,0.985229
0.0917682,0.985229
0.0917549,0.985229
0.0917598,0.985229
0.091793,0.985278
0.0918803,0.985179
0.0919752,0.985377
0.0919571,0.985179
0.0919331,0.985328
0.091872,0.985179
0.0918218,0.985377
0.0917716,0.985229
0.0917276,0.985278
0.091696,0.985229
0.0916765,0.985278
0.0916678,0.985229
0.0916796,0.985278
0.0917278,0.985229
0.091823,0.985377
0.0918458,0.985179
0.0918466,0.985328
0.0917842,0.985229
0.0917308,0.985377
0.0916799,0.985229
0.0916282,0.985328
0.0915924,0.985229
0.0915604,0.985278
0.0915379,0.985278
0.0915221,0.985278
0.0915184,0.985278
0.091549,0.985278
0.0916655,0.985229
0.0917955,0.985377
0.0917271,0.985229
0.0917315,0.985377
0.0916585,0.985229
0.0916261,0.985377
0.0915876,0.985229
0.0915374,0.985328
0.0915114,0.985278
0.0914828,0.985328
0.0914702,0.985278
0.0914697,0.985328
0.0915151,0.985278
0.0915989,0.985377
0.0916223,0.985278
0.0916394,0.985328
0.0915814,0.985278
0.0915332,0.985377
0.0914596,0.985328
0.0914025,0.985328
0.0913672,0.985278
0.091344,0.985278
0.0913261,0.985278
0.0913181,0.985278
0.0913404,0.985328
0.091411,0.985328
0.091533,0.985426
0.0915933,0.985426
0.0915228,0.985426
0.0915007,0.985426
0.0914349,0.985426
0.0913786,0.985328
0.0913329,0.985426
0.0913118,0.985377
0.0912964,0.985426
0.0912891,0.985426
0.0913052,0.985426
0.0913734,0.985476
0.0914411,0.985426
0.0914679,0.985575
0.0914211,0.985426
0.0913697,0.985575
0.0912894,0.985426
0.0912339,0.985476
0.0911942,0.985426
0.0911682,0.985476
0.0911526,0.985426
0.0911459,0.985525
0.0911547,0.985426
0.0911982,0.985575
0.0913059,0.985426
0.091408,0.985723
0.0913605,0.985525
0.0913502,0.985723
0.0912853,0.985426
0.0912292,0.985673
0.0911806,0.985426
0.091151,0.985673
0.0911185,0.985476
0.0910899,0.985575
0.0910694,0.985525
0.0910525,0.985575
0.0910436,0.985525
0.0910585,0.985624
0.0911459,0.985525
0.0912909,0.98592
0.0912727,0.985476
0.0912732,0.98592
0.0912106,0.985525
0.091177,0.985772
0.0911166,0.985575
0.0910792,0.985822
0.0910454,0.985575
0.0910201,0.985772
0.0910024,0.985575
0.0909808,0.985723
0.0909601,0.985575
0.0909403,0.985723
0.09092,0.985624
0.0909013,0.985673
0.0908898,0.985624
0.0909108,0.985723
0.091086,0.985624
0.0912621,0.98597
0.0911525,0.985723
0.091175,0.98597
0.0911008,0.985723
0.0910927,0.98597
0.0910394,0.985723
0.0910043,0.985871
0.0909748,0.985822
0.0909422,0.985871
0.0909321,0.985772
0.0909356,0.985871
0.0909817,0.985772
0.091043,0.98592
0.0910507,0.985772
0.0910443,0.98597
0.0909791,0.985772
0.090906,0.985871
0.0908396,0.98592
0.0908054,0.985871
0.0907823,0.985871
0.0907649,0.985871
0.090761,0.98592
0.0907897,0.985871
0.0908708,0.985822
0.0909992,0.986019
0.0910268,0.985772
0.0910232,0.986019
0.0909613,0.985772
0.090922,0.98597
0.0908476,0.985871
0.0907916,0.985871
0.0907518,0.986019
0.090731,0.98597
0.0907125,0.986019
0.0907182,0.98597
0.0907622,0.98592
0.0908448,0.986019
0.0909146,0.985871
0.0909477,0.98597
0.0909064,0.985822
0.0908533,0.986019
0.0907744,0.98592
0.0907264,0.986118
0.090685,0.98597
0.0906555,0.986069
0.090627,0.986069
0.0906079,0.98597
0.0905977,0.986069
0.0906045,0.986167
0.0906678,0.986019
0.0908081,0.986118
0.090894,0.98597
0.0908769,0.986118
0.0908376,0.98597
0.0907745,0.986118
0.0907074,0.986019
0.0906842,0.986167
0.0906541,0.986019
0.090629,0.986167
0.0906061,0.986069
0.0905874,0.986167
0.0905738,0.986069
0.0905676,0.986167
0.0905994,0.986069
0.0907252,0.986167
0.0908023,0.98597
0.0907973,0.986217
0.0907356,0.986019
0.0906719,0.986167
0.0906049,0.986069
0.0905513,0.986167
0.090504,0.986167
0.0904766,0.986217
0.090458,0.986266
0.0904466,0.986316
0.0904485,0.986266
0.0904911,0.986217
0.0906273,0.986118
0.0907783,0.986217
0.0907157,0.986069
0.0907173,0.986217
0.0906482,0.986167
0.0905921,0.986217
0.0905399,0.986118
0.0905035,0.986217
0.0904687,0.986217
0.090445,0.986266
0.0904197,0.986217
0.0904032,0.986316
0.0903819,0.986217
0.0903759,0.986316
0.0903995,0.986217
0.0905117,0.986266
0.0906586,0.986167
0.0906858,0.986266
0.0906241,0.986167
0.090577,0.986266
0.0905144,0.986266
0.0904832,0.986316
0.0904367,0.986266
0.0904129,0.986316
0.090376,0.986217
0.0903611,0.986365
0.090341,0.986217
0.0903273,0.986316
0.0903119,0.986217
0.0903083,0.986316
0.0903329,0.986217
0.0905156,0.986414
0.0906237,0.986414
0.0905698,0.986316
0.0905351,0.986414
0.0904849,0.986316
0.0904235,0.986365
0.0903886,0.986464
0.0903364,0.986316
0.0903114,0.986414
0.0902716,0.986316
0.0902441,0.986316
0.09022,0.986316
0.0902047,0.986316
0.0901927,0.986365
0.0901944,0.986365
0.0902595,0.986414
0.0904785,0.986414
0.0905807,0.986414
0.0904986,0.986414
0.0904838,0.986513
0.0904256,0.986464
0.0903671,0.986464
0.0903403,0.986464
0.090303,0.986365
0.0902971,0.986464
0.0902604,0.986365
0.0902583,0.986464
0.0902415,0.986414
0.0902736,0.986513
0.090332,0.986513
0.0904199,0.986612
0.0904384,0.986513
0.0903684,0.986612
0.0902874,0.986414
0.0902196,0.986563
0.0901552,0.986464
0.0901283,0.986464
0.090108,0.986464
0.0900973,0.986464
0.0900983,0.986464
0.0901319,0.986563
0.0902001,0.986513
0.0903916,0.986661
0.0904317,0.986464
0.0903586,0.986661
0.0903323,0.986464
0.0902795,0.986661
0.0902109,0.986563
0.0901695,0.986612
0.0901148,0.986513
0.0900839,0.986563
0.0900594,0.986513
0.0900509,0.986563
0.0900498,0.986513
0.0900998,0.986612
0.0902057,0.986612
0.0903703,0.986711
0.0903531,0.986464
0.0902848,0.986711
0.0902333,0.986513
0.0901843,0.986661
0.0901328,0.986612
0.0900921,0.986661
0.0900421,0.986612
0.090016,0.986612
0.0899908,0.986612
0.0899712,0.986661
0.0899554,0.98676
0.0899524,0.986661
0.089988,0.986711
0.0901282,0.986711
0.0903189,0.986563
0.0902943,0.98681
0.090292,0.986513
0.0901874,0.98676
0.0901521,0.986612
0.0901045,0.986711
0.090059,0.986711
0.0900382,0.986711
0.0900087,0.986711
0.0900001,0.986711
0.0899789,0.98676
0.0899921,0.986711
0.090026,0.986711
0.0901718,0.986859
0.0902493,0.986563
0.0901666,0.986859
0.0901397,0.986661
0.0900606,0.98676
0.0899878,0.986711
0.089948,0.986711
0.0899015,0.98681
0.089879,0.98681
0.0898622,0.98681
0.0898565,0.98681
0.089868,0.986859
0.0899386,0.98681
0.090093,0.986661
0.0902299,0.986859
0.0901947,0.986661
0.0901108,0.986859
0.090091,0.986661
0.0900342,0.986859
0.0899947,0.986661
0.0899545,0.986859
0.0898997,0.98681
0.0898678,0.98676
0.0898405,0.986908
0.0898293,0.986859
0.0898275,0.986908
0.0898683,0.986859
0.0899584,0.986859
0.0901251,0.986908
0.0901575,0.986711
0.0900691,0.986908
0.0900413,0.98676
0.0899844,0.986908
0.0899323,0.98681
0.0898795,0.986908
0.0898264,0.986958
0.0897919,0.986908
0.0897657,0.986958
0.0897505,0.987007
0.0897377,0.986958
0.0897429,0.987057
0.0898104,0.986958
0.0899932,0.987007
0.0901451,0.98681
0.0900545,0.986908
0.0900732,0.98676
0.0899567,0.986958
0.0899196,0.98681
0.0898627,0.987007
0.0898323,0.986908
0.0898078,0.987057
0.0897793,0.986958
0.0897678,0.987106
0.089756,0.986958
0.0897777,0.987106
0.0898635,0.986908
0.0900049,0.986958
0.0900544,0.986859
0.0899591,0.986958
0.0899224,0.986859
0.0898386,0.986958
0.089777,0.986958
0.0897355,0.987205
0.0896925,0.987057
0.0896724,0.987205
0.0896555,0.987057
0.0896482,0.987254
0.0896606,0.987057
0.0897345,0.987205
0.0899126,0.987007
0.0900211,0.987007
0.0900212,0.986958
0.0899241,0.987007
0.0899136,0.986958
0.0898371,0.987007
0.0897888,0.986958
0.0897454,0.987205
0.0897049,0.986958
0.0896821,0.987254
0.0896566,0.987057
0.089643,0.987254
0.089626,0.987155
0.0896263,0.987254
0.0896693,0.987106
0.0898537,0.987155
0.0900027,0.986958
0.0898918,0.987007
0.0899189,0.986958
0.0898127,0.987106
0.0897704,0.987106
0.0897118,0.987205
0.0896699,0.987155
0.0896416,0.987304
0.0896099,0.987106
0.0895799,0.987254
0.0895573,0.987205
0.0895438,0.987254
0.0895359,0.987254
0.0895667,0.987254
0.0897085,0.987155
0.0899376,0.987106
0.0899461,0.987007
0.0898482,0.987106
0.0898613,0.987106
0.0897581,0.987106
0.0897269,0.987155
0.0896793,0.987205
0.0896647,0.987155
0.0896466,0.987254
0.0896429,0.987205
0.0896577,0.987254
0.0897263,0.987155
0.0897815,0.987106
0.0898462,0.987106
0.0897461,0.987106
0.089692,0.987155
0.0896004,0.987304
0.0895414,0.987254
