Accuracy,Loss
0.991799,0.0974954
0.991849,0.0975044
0.991849,0.0975135
0.991849,0.0975222
0.991898,0.097533
0.991898,0.0975418
0.991898,0.0975511
0.991898,0.0975619
0.991898,0.0975702
0.991898,0.0975825
0.991898,0.0975935
0.991898,0.0976032
0.991898,0.0976151
0.991898,0.0976228
0.991898,0.0976321
0.991898,0.0976424
0.991898,0.097652
0.991898,0.0976615
0.991898,0.0976715
0.991898,0.0976808
0.991898,0.0976915
0.991898,0.0976986
0.991898,0.0977085
0.991898,0.0977178
0.991898,0.0977283
0.991947,0.0977398
0.991947,0.0977473
0.991947,0.0977568
0.991947,0.0977647
0.991997,0.0977736
0.991997,0.0977827
0.991997,0.0977923
0.992046,0.0978029
0.992046,0.0978125
0.992046,0.0978238
0.992046,0.0978345
0.992046,0.0978423
651987,677399,0.962486
0.992046,0.097854
0.992046,0.0978639
0.992096,0.0978745
0.992046,0.0978832
0.992096,0.0978933
0.992096,0.0979036
0.992096,0.0979131
0.992096,0.097925
0.992096,0.097934
0.992096,0.0979488
0.992145,0.0979581
0.992194,0.0979678
0.992194,0.0979788
0.992145,0.0979868
0.992244,0.0979994
0.992194,0.0980085
0.992145,0.0980212
0.992293,0.0980307
0.992293,0.0980408
0.992343,0.0980506
0.992343,0.0980605
0.992343,0.0980714
0.992343,0.0980821
0.992343,0.0980935
0.992343,0.0981003
0.992343,0.0981105
0.992343,0.0981216
0.992343,0.0981327
0.992343,0.098142
0.992343,0.0981525
0.992343,0.0981625
0.992343,0.0981752
0.992343,0.0981812
0.992343,0.098191
0.992343,0.0982022
0.992392,0.0982121
0.992343,0.0982209
0.992343,0.0982324
0.992392,0.0982426
0.992392,0.0982546
651936,677399,0.962411
0.992392,0.0982656
0.992392,0.0982749
0.992392,0.0982837
0.992392,0.0982935
0.992392,0.0983064
0.992441,0.098314
0.992441,0.0983244
0.992441,0.0983361
0.992441,0.0983463
0.992441,0.0983544
0.992441,0.098365
0.992441,0.0983776
0.992441,0.0983872
0.992441,0.0983972
0.992491,0.0984089
0.992491,0.0984206
0.992491,0.0984304
0.99254,0.0984424
0.99259,0.0984528
0.99259,0.0984635
0.99259,0.0984727
0.99259,0.0984832
0.992639,0.0984942
0.992639,0.0985045
0.992639,0.0985156
0.992639,0.098526
0.992639,0.0985382
0.992639,0.0985489
0.992639,0.098557
0.992688,0.098568
0.992688,0.0985798
0.992688,0.0985889
0.992688,0.0985991
0.992738,0.0986097
0.992688,0.0986195
0.992688,0.0986313
0.992738,0.0986411
0.992738,0.0986518
0.992738,0.098662
0.992738,0.0986727
651899,677399,0.962356
0.992738,0.0986832
0.992738,0.0986958
0.992738,0.0987045
0.992738,0.0987177
0.992738,0.0987269
0.992738,0.098739
0.992738,0.0987484
0.992738,0.0987594
0.992738,0.0987684
0.992787,0.0987813
0.992787,0.0987912
0.992787,0.0988015
0.992787,0.0988103
0.992787,0.0988238
0.992787,0.0988336
0.992787,0.098846
0.992787,0.0988575
0.992787,0.0988667
0.992787,0.0988776
0.992787,0.0988873
0.992787,0.0988984
0.992787,0.0989109
0.992787,0.0989221
0.992787,0.0989306
0.992787,0.0989421
0.992787,0.0989543
0.992787,0.0989667
0.992787,0.0989787
0.992787,0.0989902
0.992787,0.0990016
0.992787,0.0990145
0.992787,0.0990254
0.992787,0.0990369
0.992787,0.0990488
0.992787,0.0990607
0.992787,0.0990716
0.992787,0.0990821
0.992787,0.0990946
0.992787,0.0991019
0.992787,0.0991138
651847,677399,0.962279
0.992787,0.0991242
0.992787,0.0991366
0.992787,0.0991488
0.992787,0.0991592
0.992787,0.0991697
0.992787,0.0991819
0.992787,0.0991932
0.992787,0.0992037
0.992787,0.099214
0.992787,0.0992269
0.992837,0.099238
0.992837,0.099248
0.992837,0.0992607
0.992837,0.0992698
0.992837,0.0992803
0.992837,0.0992911
0.992837,0.0993048
0.992837,0.099315
0.992837,0.0993242
0.992837,0.0993351
0.992837,0.0993463
0.992837,0.0993585
0.992837,0.0993688
0.992837,0.0993796
0.992837,0.0993936
0.992837,0.0994051
0.992837,0.0994175
0.992886,0.0994279
0.992886,0.0994411
0.992886,0.0994504
0.992886,0.0994622
0.992886,0.0994718
0.992886,0.0994843
0.992886,0.0994935
0.992886,0.0995059
0.992886,0.0995132
0.992886,0.0995249
0.992886,0.0995361
0.992886,0.0995479
0.992886,0.0995589
651778,677399,0.962177
0.992886,0.0995706
0.992886,0.0995822
0.992886,0.099594
0.992886,0.0996068
0.992886,0.0996146
0.992886,0.0996282
0.992886,0.0996383
0.992886,0.0996485
0.992886,0.0996597
0.992886,0.0996716
0.992886,0.0996842
0.992886,0.0996948
0.992886,0.099706
0.992886,0.09972
0.992886,0.0997263
0.992886,0.0997382
0.992886,0.0997505
0.992886,0.099761
0.992886,0.0997725
0.992886,0.0997836
0.992935,0.0997917
0.992985,0.0998039
0.992985,0.0998136
0.992985,0.0998258
0.992985,0.099836
0.992985,0.0998468
0.992985,0.0998579
0.992985,0.0998715
0.992985,0.0998835
0.992985,0.099896
0.992985,0.0999082
0.992985,0.099921
0.992985,0.0999328
0.992985,0.099943
0.992985,0.0999574
0.993034,0.0999672
0.993034,0.0999783
0.993034,0.0999934
0.993034,0.100002
0.993034,0.100015
651726,677399,0.962101
0.993034,0.100025
0.993034,0.100038
0.993084,0.100051
0.993034,0.100062
0.993034,0.100074
0.993034,0.100086
0.993084,0.100098
0.993084,0.100108
0.993084,0.100121
0.993133,0.100134
0.993133,0.100146
0.993182,0.100156
0.993182,0.100169
0.993182,0.10018
0.993182,0.100193
0.993182,0.100203
0.993182,0.100215
0.993232,0.100226
0.993232,0.100238
0.993232,0.10025
0.993232,0.10026
0.993232,0.100272
0.993232,0.100284
0.993232,0.100297
0.993232,0.100307
0.993232,0.100318
0.993232,0.10033
0.993232,0.100339
0.993232,0.100352
0.993232,0.100363
0.993232,0.100371
0.993232,0.100383
0.993232,0.100394
0.993232,0.100408
0.993232,0.100421
0.993232,0.100431
0.993232,0.100443
0.993281,0.100456
0.993281,0.100466
0.993232,0.100479
651671,677399,0.962019
0.993232,0.100492
0.993232,0.100501
0.993281,0.100515
0.993281,0.100524
0.993281,0.100535
0.993281,0.100545
0.993281,0.100557
0.993281,0.100569
0.993281,0.10058
0.993281,0.100593
0.993281,0.100606
0.993281,0.100617
0.993331,0.100629
0.993331,0.100641
0.993331,0.100652
0.993331,0.100662
0.993331,0.100674
0.993331,0.100688
0.993331,0.100702
0.993331,0.100713
0.993331,0.100725
0.993331,0.100736
0.993331,0.100749
0.993331,0.100761
0.993331,0.100772
0.993331,0.100784
0.993331,0.100794
0.993331,0.100805
0.993331,0.100817
0.993331,0.100828
0.993331,0.100841
0.993331,0.100852
0.99338,0.100865
0.993331,0.100876
0.99338,0.100889
0.993331,0.100902
0.99338,0.100914
0.99343,0.100925
0.99343,0.100936
0.99343,0.100947
651584,677399,0.961891
