Accuracy,Loss
0.916115,0.996221
0.901937,0.99607
0.925946,0.996246
0.921401,0.996325
0.919376,0.996244
0.921944,0.996223
0.922142,0.996094
0.917251,0.996232
0.91819,0.996302
0.90905,0.996282
0.899022,0.996202
0.927873,0.996295
0.92234,0.996255
0.917054,0.996256
0.92234,0.996215
0.9256,0.996163
0.917449,0.996236
0.919376,0.996249
0.917103,0.996176
0.921154,0.996192
0.917795,0.996217
0.919425,0.996278
0.924365,0.996256
0.881583,0.996272
0.91236,0.996236
0.914584,0.996261
0.92066,0.996322
0.909001,0.996126
0.918733,0.99624
0.905444,0.996219
0.909742,0.996197
0.928762,0.996215
0.917597,0.996226
0.919376,0.996121
0.922537,0.996277
0.92318,0.996212
0.905148,0.996348
0.916461,0.996357
0.923278,0.996239
0.920166,0.996253
0.927972,0.996206
0.910928,0.996378
0.915522,0.996275
0.927922,0.996423
0.917795,0.99623
0.922982,0.996177
0.925995,0.996261
0.90989,0.996271
0.923871,0.996288
0.918635,0.996186
0.923081,0.996315
0.919721,0.996179
0.922686,0.996337
0.925551,0.996269
0.923525,0.996373
0.908754,0.996259
0.920956,0.996301
0.917251,0.996215
0.920067,0.996138
0.919277,0.996288
0.912657,0.996052
0.914435,0.996309
0.923624,0.996292
0.91656,0.996263
0.924316,0.996358
0.922191,0.996251
0.923229,0.996312
0.912854,0.996195
0.911125,0.996262
0.896552,0.99634
0.924365,0.996239
0.920907,0.996274
0.920018,0.996282
0.919277,0.996168
0.922784,0.996162
0.90327,0.996175
0.919968,0.996336
0.922241,0.996261
0.921599,0.996217
0.92229,0.996232
0.921796,0.996208
0.917745,0.996211
0.923772,0.996281
0.911274,0.99614
0.90579,0.996251
0.920462,0.996287
0.917844,0.996153
0.921796,0.996264
0.922142,0.996254
0.921401,0.996176
0.917301,0.996267
0.927379,0.996277
0.922636,0.996314
0.922636,0.996295
0.924415,0.996306
0.909693,0.996102
0.918931,0.996251
0.9215,0.996346
0.926983,0.996375
0.923674,0.996103
0.896058,0.996226
0.928713,0.996374
0.907519,0.996296
0.918635,0.996282
0.894526,0.99638
0.917696,0.996273
0.927033,0.996286
0.915374,0.996294
0.916066,0.996166
0.919227,0.99624
0.924168,0.996232
0.91987,0.996292
0.916955,0.996183
0.920759,0.996324
0.925699,0.99627
0.920018,0.99624
0.929552,0.996378
0.919524,0.996123
0.925156,0.996215
0.920611,0.996372
0.919326,0.996264
0.9215,0.996254
0.917202,0.996241
0.917152,0.996288
0.920709,0.996318
0.909248,0.99633
0.925551,0.99625
0.927379,0.996227
0.922438,0.996314
0.919277,0.996196
0.918832,0.996185
0.920314,0.996193
0.925501,0.996254
0.920611,0.996236
0.91325,0.996336
0.921895,0.996302
0.921944,0.996246
0.928466,0.996333
0.919277,0.996193
0.911175,0.996344
0.921006,0.996311
0.921549,0.996293
0.916115,0.996306
0.925551,0.996236
0.913546,0.996156
0.923081,0.996238
0.91656,0.996195
0.924612,0.996168
0.89423,0.996293
0.925205,0.99625
0.921796,0.996184
0.910681,0.996334
0.924365,0.996298
0.920413,0.996165
0.924316,0.996297
0.913101,0.996265
0.904456,0.996335
0.921747,0.996265
0.914435,0.996178
0.919178,0.996212
0.926687,0.996203
0.922686,0.996207
0.921796,0.996214
0.917795,0.996178
0.91982,0.996277
0.924069,0.996286
0.924019,0.996291
0.921648,0.996201
0.90416,0.996346
0.922636,0.996323
0.918684,0.996319
0.920561,0.996337
0.920265,0.996267
0.92234,0.996261
0.923772,0.996287
0.921994,0.996331
0.919623,0.996276
0.920462,0.996296
0.912904,0.996216
0.927428,0.996246
0.908606,0.996239
0.919425,0.996179
0.924069,0.996265
0.913892,0.996282
0.916856,0.996247
0.926934,0.996312
0.916905,0.99622
0.927181,0.996206
0.924958,0.996195
0.927181,0.996193
0.899664,0.996373
0.920956,0.996125
0.919326,0.996257
0.922933,0.996259
0.923871,0.99633
0.9256,0.996166
0.920166,0.996227
0.924859,0.996344
0.921747,0.996079
0.929108,0.99636
0.905345,0.996257
0.915967,0.996296
0.917103,0.996287
0.919129,0.996337
0.911866,0.996176
0.917943,0.996222
0.920215,0.996286
0.925699,0.996261
0.916362,0.996257
0.920265,0.996378
0.929207,0.996484
0.925501,0.996212
0.92066,0.996188
0.895218,0.996072
0.924958,0.996315
0.922834,0.99622
0.914979,0.996144
0.926489,0.996312
0.903913,0.996288
0.923081,0.996251
0.921549,0.996257
0.922735,0.996178
0.91819,0.996192
0.903913,0.996316
0.928762,0.996284
0.917646,0.996202
0.921203,0.996293
0.923723,0.99616
0.922241,0.996135
0.90989,0.996192
0.911323,0.99637
0.920018,0.996115
0.920117,0.996152
0.924958,0.996321
0.925254,0.996423
0.921203,0.996266
0.92145,0.996165
0.924859,0.996277
0.908803,0.996369
0.923278,0.99631
0.92145,0.996282
0.924415,0.996181
0.923921,0.996213
0.918486,0.996252
0.922438,0.996318
0.919474,0.996245
0.921747,0.996174
0.915078,0.996188
0.917992,0.996188
0.908112,0.99631
0.920808,0.99616
0.914682,0.996289
0.923723,0.996297
0.915621,0.996161
0.923525,0.996341
0.918832,0.996085
0.913694,0.996146
0.916905,0.99617
0.921401,0.996244
0.915819,0.996214
0.9215,0.996331
0.923427,0.99621
0.91982,0.996242
0.92318,0.996233
0.924662,0.996303
0.926489,0.996286
0.920709,0.996202
0.921648,0.996249
0.901887,0.996213
0.927626,0.996308
0.920166,0.996306
0.908309,0.996272
0.907865,0.996262
0.924168,0.99621
0.922537,0.996333
0.918536,0.996194
0.921154,0.996307
0.919919,0.996214
0.920018,0.996298
0.917449,0.996239
0.921302,0.996187
0.911916,0.996214
0.92481,0.996342
0.921302,0.996255
0.920858,0.996439
0.928564,0.996317
0.91982,0.9963
0.927774,0.996325
0.92229,0.996166
0.898133,0.996328
0.922043,0.996228
0.915769,0.996348
0.9256,0.996265
0.915226,0.996298
0.923772,0.996229
0.923377,0.996275
0.91903,0.996154
0.913595,0.996218
0.923575,0.996366
0.922686,0.996253
0.910384,0.996254
0.911274,0.996217
0.926489,0.996258
0.923822,0.996264
0.927774,0.99628
0.921401,0.996187
0.917893,0.996353
0.911965,0.996312
0.914435,0.99631
0.924217,0.996235
0.922784,0.996263
0.919771,0.996169
0.921796,0.996209
0.918338,0.996307
0.918783,0.996304
0.925057,0.996335
0.908458,0.996253
0.9215,0.996296
0.924365,0.996256
0.905049,0.996225
0.921994,0.99629
0.917399,0.996297
0.890574,0.996346
0.92145,0.996133
0.920364,0.996282
0.912756,0.996237
0.919227,0.996249
0.925304,0.996279
0.924069,0.99621
0.924118,0.996329
0.927972,0.99625
0.921154,0.996225
0.920314,0.996297
0.918733,0.996211
0.919129,0.996273
0.914682,0.996204
0.918733,0.996284
0.917745,0.996235
0.917548,0.996262
0.926489,0.996408
0.917498,0.996135
0.910928,0.996247
0.925353,0.996286
0.926539,0.996239
0.928021,0.996309
0.917103,0.9963
0.926934,0.996246
0.912015,0.996146
0.920561,0.996302
0.922093,0.996192
0.928169,0.99634
0.912657,0.996335
0.920709,0.996334
0.913793,0.996123
0.916214,0.996137
0.925007,0.996283
0.921648,0.996281
0.918091,0.996223
0.915769,0.99629
0.923476,0.996364
0.923278,0.996285
0.92481,0.996251
0.920215,0.996156
0.917251,0.996341
0.918042,0.99632
0.923427,0.996343
0.923427,0.996188
0.920808,0.996146
0.921796,0.996227
0.921352,0.996288
0.901937,0.996116
0.927725,0.996311
0.921895,0.996286
0.923871,0.996309
0.918931,0.996236
0.91987,0.996061
0.92229,0.996227
0.91903,0.996291
0.925205,0.996309
0.920611,0.996145
0.923772,0.996226
0.916313,0.996286
0.927082,0.996225
0.924958,0.996292
0.91819,0.996345
0.926638,0.996276
0.917103,0.99621
0.917399,0.996272
0.916313,0.996083
0.921944,0.99618
0.925946,0.996226
0.925156,0.996338
0.92644,0.99623
0.923674,0.996183
0.915868,0.996244
0.916609,0.996237
0.911274,0.996261
0.912015,0.996157
0.903172,0.99632
0.917202,0.996195
0.922241,0.996236
0.916164,0.996266
0.918536,0.996159
0.929454,0.99638
0.91241,0.996185
0.915374,0.996266
0.916214,0.996255
0.913546,0.996253
0.920314,0.996167
0.923427,0.996272
0.924168,0.996262
0.921944,0.996223
0.919227,0.996259
0.92313,0.996229
0.919277,0.996178
0.926489,0.996217
0.92807,0.996338
0.921747,0.996179
0.923624,0.996265
0.91903,0.99635
0.915325,0.996309
0.921302,0.996197
0.921154,0.996249
0.923476,0.996303
0.925897,0.996152
0.923822,0.99626
0.921994,0.996262
0.924069,0.996275
0.931281,0.996318
0.902925,0.99622
0.923525,0.99623
0.91241,0.996216
0.912064,0.996168
0.923624,0.996257
0.928861,0.996333
0.924019,0.996177
0.915226,0.996401
0.919672,0.996243
0.914287,0.996258
0.895465,0.996264
0.926391,0.996318
0.906729,0.996228
0.926242,0.996397
0.915275,0.996159
0.91814,0.996314
0.924019,0.996249
0.920166,0.996125
0.917202,0.996361
0.928367,0.996259
0.928021,0.99625
0.918388,0.996247
0.912706,0.996215
0.921105,0.996315
0.912212,0.996337
0.920858,0.996264
0.915572,0.996305
0.923575,0.996301
0.912015,0.996268
0.924958,0.996301
0.924316,0.996236
0.927725,0.996392
0.920611,0.996209
0.927329,0.9963
0.92565,0.996295
0.923772,0.996236
0.919326,0.996045
0.900603,0.996308
0.918437,0.996204
0.916263,0.9963
0.897737,0.996348
0.92565,0.996292
0.91987,0.99628
0.923772,0.996275
0.920215,0.996194
0.918388,0.996185
0.917399,0.996394
0.91903,0.996167
0.916609,0.99616
0.916807,0.996139
0.924711,0.996274
0.920858,0.996186
0.920314,0.996255
0.926045,0.99629
0.913101,0.996308
27032,30000,0.901067
